Provinsi,Tanggal,Curah_Hujan_mm
Kepulauan Riau,2024-09-08,8.64251459485413
Riau,2024-09-08,4.554495751311018
Sulawesi Barat,2024-09-08,3.5390355601956704
Sulawesi Selatan,2024-09-08,6.7893839588512135
Aceh,2024-09-08,11.958128756931776
Bali,2024-09-08,0.0
DI Yogyakarta,2024-09-08,2.67961254310361
DKI Jakarta,2024-09-08,0.0
Jambi,2024-09-08,9.03140993187241
Jawa Tengah,2024-09-08,18.064123157287614
Jawa Timur,2024-09-08,0.0201786615101148
Kalimantan Barat,2024-09-08,19.68364361232677
Kalimantan Selatan,2024-09-08,11.329423730725203
Kalimantan Tengah,2024-09-08,17.365116897776208
Kalimantan Timur,2024-09-08,2.786607426104354
Lampung,2024-09-08,3.597914243278645
Nusa Tenggara Barat,2024-09-08,0.2740316957926895
Nusa Tenggara Timur,2024-09-08,0.4562677511773905
Sulawesi Tengah,2024-09-08,1.0073495230394425
Sulawesi Tenggara,2024-09-08,7.205906016185405
Sumatera Barat,2024-09-08,3.473851707272956
Sumatera Utara,2024-09-08,13.761344966634326
Maluku,2024-09-09,0.0
Maluku Utara,2024-09-09,2.278847210637351
Kepulauan Bangka Belitung,2024-09-09,1.0975461831013944
Banten,2024-09-09,11.84009919349661
Gorontalo,2024-09-09,0.4040125573927636
Papua Barat,2024-09-09,0.1131265675953854
Jawa Barat,2024-09-09,10.327756804803863
Papua,2024-09-09,1.856746158769051
Sulawesi Utara,2024-09-09,5.625600028208209
Sumatera Selatan,2024-09-09,11.74371043337015
Kepulauan Riau,2024-09-09,11.986140788990626
Riau,2024-09-09,13.251861193981703
Sulawesi Barat,2024-09-09,4.406010169422211
Sulawesi Selatan,2024-09-09,0.3978340456923094
Aceh,2024-09-09,3.982895827970752
Bali,2024-09-09,0.3015869010608966
DI Yogyakarta,2024-09-09,8.689686231937694
DKI Jakarta,2024-09-09,0.0
Jambi,2024-09-09,13.324605076999791
Jawa Tengah,2024-09-09,13.66772857130755
Jawa Timur,2024-09-09,0.5790458544321516
Kalimantan Barat,2024-09-09,13.534348116339707
Kalimantan Selatan,2024-09-09,8.65782485889543
Kalimantan Tengah,2024-09-09,24.212054336664107
Kalimantan Timur,2024-09-09,6.636726513290904
Lampung,2024-09-09,20.23969551483703
Nusa Tenggara Barat,2024-09-09,0.3856799422504619
Nusa Tenggara Timur,2024-09-09,0.1821516479655407
Sulawesi Tengah,2024-09-09,1.395861331069738
Sulawesi Tenggara,2024-09-09,0.0
Sumatera Barat,2024-09-09,17.77593474632413
Sumatera Utara,2024-09-09,3.952781207614699
Maluku,2024-09-10,0.143016175798597
Maluku Utara,2024-09-10,3.99426043389059
Kepulauan Bangka Belitung,2024-09-10,0.8121617432888172
Banten,2024-09-10,21.95460215899168
Gorontalo,2024-09-10,0.1387167344641016
Papua Barat,2024-09-10,6.012014841328405
Jawa Barat,2024-09-10,38.39497541284195
Papua,2024-09-10,3.1663755862405325
Sulawesi Utara,2024-09-10,4.916146860139314
Sumatera Selatan,2024-09-10,4.171158958840202
Kepulauan Riau,2024-09-10,10.047416462001085
Riau,2024-09-10,1.7162655362938497
Sulawesi Barat,2024-09-10,0.0032663536112975
Sulawesi Selatan,2024-09-10,0.0
Aceh,2024-09-10,9.511116064534264
Bali,2024-09-10,0.0
DI Yogyakarta,2024-09-10,10.910028278574128
DKI Jakarta,2024-09-10,11.919159144720943
Jambi,2024-09-10,0.961666639307718
Jawa Tengah,2024-09-10,9.175041467885473
Jawa Timur,2024-09-10,0.9511578694537044
Kalimantan Barat,2024-09-10,18.480349374277576
Kalimantan Selatan,2024-09-10,0.4471120348730145
Kalimantan Tengah,2024-09-10,10.83934883770118
Kalimantan Timur,2024-09-10,13.462120256700198
Lampung,2024-09-10,7.353858292441483
Nusa Tenggara Barat,2024-09-10,0.0
Nusa Tenggara Timur,2024-09-10,0.5997540739503002
Sulawesi Tengah,2024-09-10,0.0215159829906402
Sulawesi Tenggara,2024-09-10,0.0
Sumatera Barat,2024-09-10,0.9181921850666668
Sumatera Utara,2024-09-10,4.21147603731262
Maluku,2024-09-11,3.217871888435537
Maluku Utara,2024-09-11,1.534685456892654
Kepulauan Bangka Belitung,2024-09-11,7.501970585991316
Banten,2024-09-11,14.060527881634332
Gorontalo,2024-09-11,1.12708982208882
Papua Barat,2024-09-11,1.1644034840556343
Jawa Barat,2024-09-11,9.081447460618207
Papua,2024-09-11,2.4807665808309456
Sulawesi Utara,2024-09-11,4.983655519018979
Sumatera Selatan,2024-09-11,12.31049130752332
Kepulauan Riau,2024-09-11,3.4435585294624564
Riau,2024-09-11,15.525285460614723
Sulawesi Barat,2024-09-11,1.2270576318569943
Sulawesi Selatan,2024-09-11,2.2703917398875104
Aceh,2024-09-11,15.944369332795723
Bali,2024-09-11,0.3090788102764388
DI Yogyakarta,2024-09-11,3.0736311668738514
DKI Jakarta,2024-09-11,2.372815801363825
Jambi,2024-09-11,22.490104591543425
Jawa Tengah,2024-09-11,6.341262976220694
Jawa Timur,2024-09-11,1.4543996545565463
Kalimantan Barat,2024-09-11,3.3626181323626083
Kalimantan Selatan,2024-09-11,0.0179218886165853
Kalimantan Tengah,2024-09-11,1.7489612835249508
Kalimantan Timur,2024-09-11,8.293206564192515
Lampung,2024-09-11,6.49905845244894
Nusa Tenggara Barat,2024-09-11,0.4459576494216083
Nusa Tenggara Timur,2024-09-11,1.441326170805834
Sulawesi Tengah,2024-09-11,2.650355007354437
Sulawesi Tenggara,2024-09-11,7.649420258842185
Sumatera Barat,2024-09-11,22.04634331891446
Sumatera Utara,2024-09-11,16.459707089410486
Maluku,2024-09-12,1.471092941113584
Maluku Utara,2024-09-12,2.7535297330758555
Kepulauan Bangka Belitung,2024-09-12,2.87738427694845
Banten,2024-09-12,8.112595351741774
Gorontalo,2024-09-12,2.7698542140899747
Papua Barat,2024-09-12,1.138615513479326
Jawa Barat,2024-09-12,4.863080985943665
Papua,2024-09-12,4.322916578944589
Sulawesi Utara,2024-09-12,4.592417541431466
Sumatera Selatan,2024-09-12,5.745358806243194
Kepulauan Riau,2024-09-12,6.249726261110723
Riau,2024-09-12,5.329407006262976
Sulawesi Barat,2024-09-12,4.128765941009661
Sulawesi Selatan,2024-09-12,3.565745177820095
Aceh,2024-09-12,21.52776023636461
Bali,2024-09-12,0.4565075873400179
DI Yogyakarta,2024-09-12,0.1080479033643836
DKI Jakarta,2024-09-12,3.136427508491442
Jambi,2024-09-12,9.46561357161576
Jawa Tengah,2024-09-12,0.3969282222796024
Jawa Timur,2024-09-12,0.1453117125432386
Kalimantan Barat,2024-09-12,1.0259657783068756
Kalimantan Selatan,2024-09-12,0.7886719259546171
Kalimantan Tengah,2024-09-12,0.0239175376793326
Kalimantan Timur,2024-09-12,1.3505354551651196
Lampung,2024-09-12,2.1758697642434206
Nusa Tenggara Barat,2024-09-12,2.396502262071097
Nusa Tenggara Timur,2024-09-12,2.135259385786945
Sulawesi Tengah,2024-09-12,4.970164980901378
Sulawesi Tenggara,2024-09-12,5.572063655980656
Sumatera Barat,2024-09-12,7.34946294083051
Sumatera Utara,2024-09-12,16.982655605401103
Maluku,2024-09-13,2.525536317684689
Maluku Utara,2024-09-13,2.226356814887447
Kepulauan Bangka Belitung,2024-09-13,1.235854855708409
Banten,2024-09-13,1.9229054341677967
Gorontalo,2024-09-13,0.9942122684056128
Papua Barat,2024-09-13,1.397714662894582
Jawa Barat,2024-09-13,0.7825815047579632
Papua,2024-09-13,6.262132739887727
Sulawesi Utara,2024-09-13,2.5668230989558785
Sumatera Selatan,2024-09-13,9.518890924266946
Kepulauan Riau,2024-09-13,5.287984670717157
Riau,2024-09-13,5.932597301316675
Sulawesi Barat,2024-09-13,1.231620905508657
Sulawesi Selatan,2024-09-13,0.7457742959279113
Aceh,2024-09-13,4.292212096260151
Bali,2024-09-13,0.4064453441585307
DI Yogyakarta,2024-09-13,0.7324633926158693
DKI Jakarta,2024-09-13,0.3927540453118712
Jambi,2024-09-13,7.871470274446623
Jawa Tengah,2024-09-13,0.6304439767759039
Jawa Timur,2024-09-13,0.2050852610312001
Kalimantan Barat,2024-09-13,0.0261867027386683
Kalimantan Selatan,2024-09-13,2.2108960212010453
Kalimantan Tengah,2024-09-13,0.6334270617915072
Kalimantan Timur,2024-09-13,1.942279717355201
Lampung,2024-09-13,3.995682517027442
Nusa Tenggara Barat,2024-09-13,0.0925232801568526
Nusa Tenggara Timur,2024-09-13,1.141876508259989
Sulawesi Tengah,2024-09-13,1.3482709245945317
Sulawesi Tenggara,2024-09-13,0.3212466121983879
Sumatera Barat,2024-09-13,3.58369976441868
Sumatera Utara,2024-09-13,5.343283051495661
Maluku,2024-09-14,0.9677098359786358
Maluku Utara,2024-09-14,3.390845578985049
Kepulauan Bangka Belitung,2024-09-14,0.5570361557589308
Banten,2024-09-14,0.6214245803279349
Gorontalo,2024-09-14,0.0229317543899881
Papua Barat,2024-09-14,2.6587531482212627
Jawa Barat,2024-09-14,0.4610128772757486
Papua,2024-09-14,4.75365720405673
Sulawesi Utara,2024-09-14,0.1195127487097905
Sumatera Selatan,2024-09-14,2.501257231582465
Kepulauan Riau,2024-09-14,10.413506122351114
Riau,2024-09-14,6.706462537665447
Sulawesi Barat,2024-09-14,0.2284197059357547
Sulawesi Selatan,2024-09-14,0.2198863891453505
Aceh,2024-09-14,4.401444618282397
Bali,2024-09-14,0.8142781231881452
DI Yogyakarta,2024-09-14,0.5828494706870624
DKI Jakarta,2024-09-14,0.1460483965773475
Jambi,2024-09-14,8.04940233314977
Jawa Tengah,2024-09-14,0.5998766531990828
Jawa Timur,2024-09-14,0.3306025992780803
Kalimantan Barat,2024-09-14,0.00012180470452860264
Kalimantan Selatan,2024-09-14,0.0105639299591799
Kalimantan Tengah,2024-09-14,0.0284409654621079
Kalimantan Timur,2024-09-14,0.1404969827937738
Lampung,2024-09-14,0.1152239992447556
Nusa Tenggara Barat,2024-09-14,1.235727612418492
Nusa Tenggara Timur,2024-09-14,1.867989606645708
Sulawesi Tengah,2024-09-14,0.5749750721430125
Sulawesi Tenggara,2024-09-14,0.3588306874449899
Sumatera Barat,2024-09-14,3.0357600929904685
Sumatera Utara,2024-09-14,5.222051612549275
Maluku,2024-09-15,2.434456505599613
Maluku Utara,2024-09-15,0.5602813518432013
Kepulauan Bangka Belitung,2024-09-15,0.4597122117615377
Banten,2024-09-15,0.1237274855051171
Gorontalo,2024-09-15,0.0001093537010916816
Papua Barat,2024-09-15,5.534557824914636
Jawa Barat,2024-09-15,0.4452635002819582
Papua,2024-09-15,13.842554268622573
Sulawesi Utara,2024-09-15,0.0029560976597475
Sumatera Selatan,2024-09-15,1.065128453564154
Kepulauan Riau,2024-09-15,3.0505543514595668
Riau,2024-09-15,3.405067967895586
Sulawesi Barat,2024-09-15,0.2122383535072846
Sulawesi Selatan,2024-09-15,0.1732222740460471
Aceh,2024-09-15,5.425669130385409
Bali,2024-09-15,1.5575632531763195
DI Yogyakarta,2024-09-15,0.0154593370369853
DKI Jakarta,2024-09-15,0.1168681563108526
Jambi,2024-09-15,4.072081331729882
Jawa Tengah,2024-09-15,0.1515948297474988
Jawa Timur,2024-09-15,0.4055251197498704
Kalimantan Barat,2024-09-15,0.012637829047662
Kalimantan Selatan,2024-09-15,0.0186460563166835
Kalimantan Tengah,2024-09-15,0.0597339753577354
Kalimantan Timur,2024-09-15,0.0615984790550974
Lampung,2024-09-15,0.1365529408741128
Nusa Tenggara Barat,2024-09-15,0.4038883115878681
Nusa Tenggara Timur,2024-09-15,0.0266459767979085
Sulawesi Tengah,2024-09-15,0.2531111831502984
Sulawesi Tenggara,2024-09-15,0.270225966832643
Sumatera Barat,2024-09-15,4.085698036243443
Sumatera Utara,2024-09-15,4.573306580004587
Maluku,2024-09-16,0.0954556624450584
Maluku Utara,2024-09-16,1.74902105339002
Kepulauan Bangka Belitung,2024-09-16,0.242012913852491
Banten,2024-09-16,0.0
Gorontalo,2024-09-16,0.8613355171007286
Papua Barat,2024-09-16,0.017607906428659
Jawa Barat,2024-09-16,0.001539918814521
Papua,2024-09-16,0.0844392962581965
Sulawesi Utara,2024-09-16,0.0
Sumatera Selatan,2024-09-16,0.1379195456621764
Kepulauan Riau,2024-09-16,4.222884697178074
Riau,2024-09-16,2.3503491661692038
Sulawesi Barat,2024-09-16,0.5681241856180576
Sulawesi Selatan,2024-09-16,0.139341536129758
Aceh,2024-09-16,4.457509813282013
Bali,2024-09-16,0.0
DI Yogyakarta,2024-09-16,0.0
DKI Jakarta,2024-09-16,0.0
Jambi,2024-09-16,4.66767629838033
Jawa Tengah,2024-09-16,0.0223831953177374
Jawa Timur,2024-09-16,0.0142010204677733
Kalimantan Barat,2024-09-16,0.9089598077253248
Kalimantan Selatan,2024-09-16,1.5179339407793122
Kalimantan Tengah,2024-09-16,0.0899495492469556
Kalimantan Timur,2024-09-16,4.188090880437956
Lampung,2024-09-16,0.0042811629720601
Nusa Tenggara Barat,2024-09-16,1.2351003353323198
Nusa Tenggara Timur,2024-09-16,0.1041138053624343
Sulawesi Tengah,2024-09-16,0.842197899829695
Sulawesi Tenggara,2024-09-16,0.0360201970835091
Sumatera Barat,2024-09-16,4.042539306978347
Sumatera Utara,2024-09-16,7.594459848870601
Maluku,2024-09-17,0.2160044843219157
Maluku Utara,2024-09-17,0.6756044586576747
Kepulauan Bangka Belitung,2024-09-17,10.340026521880835
Banten,2024-09-17,0.0
Gorontalo,2024-09-17,0.8016201941657346
Papua Barat,2024-09-17,1.0438285409529564
Jawa Barat,2024-09-17,0.0
Papua,2024-09-17,1.425858192111214
Sulawesi Utara,2024-09-17,3.980587463861992
Sumatera Selatan,2024-09-17,3.743576418380373
Kepulauan Riau,2024-09-17,22.29295406774964
Riau,2024-09-17,11.430568548863324
Sulawesi Barat,2024-09-17,0.0179936230909022
Sulawesi Selatan,2024-09-17,0.1245017596189132
Aceh,2024-09-17,8.48143965710007
Bali,2024-09-17,0.1799845184478974
DI Yogyakarta,2024-09-17,0.0
DKI Jakarta,2024-09-17,0.0
Jambi,2024-09-17,16.81216227679245
Jawa Tengah,2024-09-17,0.0
Jawa Timur,2024-09-17,0.0281790027822393
Kalimantan Barat,2024-09-17,1.378151930284306
Kalimantan Selatan,2024-09-17,0.0
Kalimantan Tengah,2024-09-17,0.2382976937393326
Kalimantan Timur,2024-09-17,3.3027125557471173
Lampung,2024-09-17,1.9249767216003435
Nusa Tenggara Barat,2024-09-17,1.14839107752721
Nusa Tenggara Timur,2024-09-17,1.4547080184921295
Sulawesi Tengah,2024-09-17,0.6568306628865869
Sulawesi Tenggara,2024-09-17,0.0015073814179661
Sumatera Barat,2024-09-17,9.494216370890484
Sumatera Utara,2024-09-17,16.983344024780983
Maluku,2024-09-18,0.139722542075086
Maluku Utara,2024-09-18,4.145987014285335
Kepulauan Bangka Belitung,2024-09-18,0.3305199565839666
Banten,2024-09-18,0.0
Gorontalo,2024-09-18,2.777663862086763
Papua Barat,2024-09-18,4.99357999628352
Jawa Barat,2024-09-18,0.0
Papua,2024-09-18,3.164828131776397
Sulawesi Utara,2024-09-18,2.9781951729957465
Sumatera Selatan,2024-09-18,0.619922443914799
Kepulauan Riau,2024-09-18,0.9815050802885912
Riau,2024-09-18,1.2325375618012138
Sulawesi Barat,2024-09-18,0.7693222432371134
Sulawesi Selatan,2024-09-18,0.0296113960447251
Aceh,2024-09-18,5.74569029583432
Bali,2024-09-18,1.078294267350273
DI Yogyakarta,2024-09-18,0.0
DKI Jakarta,2024-09-18,0.0
Jambi,2024-09-18,2.27039324442144
Jawa Tengah,2024-09-18,0.0040012301305126
Jawa Timur,2024-09-18,0.07658836304485
Kalimantan Barat,2024-09-18,1.3221833401703296
Kalimantan Selatan,2024-09-18,0.0
Kalimantan Tengah,2024-09-18,0.0498188092751038
Kalimantan Timur,2024-09-18,2.0191101680537664
Lampung,2024-09-18,0.0
Nusa Tenggara Barat,2024-09-18,0.2454308345051213
Nusa Tenggara Timur,2024-09-18,1.5970242116060431
Sulawesi Tengah,2024-09-18,0.9593347598500944
Sulawesi Tenggara,2024-09-18,0.0032976620804456
Sumatera Barat,2024-09-18,2.6205792081898163
Sumatera Utara,2024-09-18,7.078493233722991
Maluku,2024-09-19,3.413068308847339
Maluku Utara,2024-09-19,17.802004051378393
Kepulauan Bangka Belitung,2024-09-19,5.427210524000564
Banten,2024-09-19,0.0
Gorontalo,2024-09-19,2.4865446357081686
Papua Barat,2024-09-19,11.25905694483253
Jawa Barat,2024-09-19,0.0
Papua,2024-09-19,10.019961399764258
Sulawesi Utara,2024-09-19,15.494338819576155
Sumatera Selatan,2024-09-19,3.80971419982243
Kepulauan Riau,2024-09-19,4.107116164549782
Riau,2024-09-19,4.720091428411115
Sulawesi Barat,2024-09-19,0.0888428110056324
Sulawesi Selatan,2024-09-19,0.643135179340548
Aceh,2024-09-19,4.023860016841093
Bali,2024-09-19,0.0
DI Yogyakarta,2024-09-19,0.0
DKI Jakarta,2024-09-19,0.0
Jambi,2024-09-19,0.0479158543729814
Jawa Tengah,2024-09-19,0.0
Jawa Timur,2024-09-19,0.0
Kalimantan Barat,2024-09-19,2.011798974785412
Kalimantan Selatan,2024-09-19,0.218321769720779
Kalimantan Tengah,2024-09-19,0.006700456883309
Kalimantan Timur,2024-09-19,1.6352780408665295
Lampung,2024-09-19,0.8365168201209988
Nusa Tenggara Barat,2024-09-19,0.0
Nusa Tenggara Timur,2024-09-19,0.039009290533231
Sulawesi Tengah,2024-09-19,0.9808714054505052
Sulawesi Tenggara,2024-09-19,0.0283808388930905
Sumatera Barat,2024-09-19,4.820091367277144
Sumatera Utara,2024-09-19,1.9735755034039133
Maluku,2024-09-20,6.555309759273512
Maluku Utara,2024-09-20,6.286363380924529
Kepulauan Bangka Belitung,2024-09-20,0.0009060869552184398
Banten,2024-09-20,0.0
Gorontalo,2024-09-20,1.6545960735577216
Papua Barat,2024-09-20,8.96540042401444
Jawa Barat,2024-09-20,0.0
Papua,2024-09-20,6.619994023533925
Sulawesi Utara,2024-09-20,0.7867870229438898
Sumatera Selatan,2024-09-20,0.0271527363470796
Kepulauan Riau,2024-09-20,1.8247732956121727
Riau,2024-09-20,7.149100279742591
Sulawesi Barat,2024-09-20,4.221795223750655
Sulawesi Selatan,2024-09-20,2.0891950332689304
Aceh,2024-09-20,4.4221122070422965
Bali,2024-09-20,0.0
DI Yogyakarta,2024-09-20,0.0
DKI Jakarta,2024-09-20,0.0
Jambi,2024-09-20,1.0366319332003942
Jawa Tengah,2024-09-20,0.0
Jawa Timur,2024-09-20,0.0
Kalimantan Barat,2024-09-20,2.61522607562224
Kalimantan Selatan,2024-09-20,0.0
Kalimantan Tengah,2024-09-20,2.2941608000143536
Kalimantan Timur,2024-09-20,29.603125242106607
Lampung,2024-09-20,0.0
Nusa Tenggara Barat,2024-09-20,0.0
Nusa Tenggara Timur,2024-09-20,1.398031128619483
Sulawesi Tengah,2024-09-20,8.445738485273681
Sulawesi Tenggara,2024-09-20,8.361417859641016
Sumatera Barat,2024-09-20,3.2634280954952364
Sumatera Utara,2024-09-20,9.86103783428675
Maluku,2024-09-21,0.3755726556274793
Maluku Utara,2024-09-21,0.7236860915782468
Kepulauan Bangka Belitung,2024-09-21,0.3363401066199313
Banten,2024-09-21,0.0
Gorontalo,2024-09-21,10.758530866242202
Papua Barat,2024-09-21,3.574200211786259
Jawa Barat,2024-09-21,0.0
Papua,2024-09-21,5.150321961021199
Sulawesi Utara,2024-09-21,3.4570690424051564
Sumatera Selatan,2024-09-21,0.1422248026093178
Kepulauan Riau,2024-09-21,8.44834896183551
Riau,2024-09-21,3.5288445181884254
Sulawesi Barat,2024-09-21,4.4542571726894495
Sulawesi Selatan,2024-09-21,10.19117322215402
Aceh,2024-09-21,2.5436592042077897
Bali,2024-09-21,0.0
DI Yogyakarta,2024-09-21,0.0
DKI Jakarta,2024-09-21,0.0
Jambi,2024-09-21,1.989084736986877
Jawa Tengah,2024-09-21,8.787606793947815e-06
Jawa Timur,2024-09-21,0.0
Kalimantan Barat,2024-09-21,6.6239332817767576
Kalimantan Selatan,2024-09-21,4.934904908125875
Kalimantan Tengah,2024-09-21,2.9190694460133906
Kalimantan Timur,2024-09-21,8.80304077813382
Lampung,2024-09-21,0.0
Nusa Tenggara Barat,2024-09-21,0.0327014309881004
Nusa Tenggara Timur,2024-09-21,1.351945588456244
Sulawesi Tengah,2024-09-21,18.164525085908902
Sulawesi Tenggara,2024-09-21,12.938970537235598
Sumatera Barat,2024-09-21,0.6775971500984209
Sumatera Utara,2024-09-21,4.871230337053064
Maluku,2024-09-22,4.123437787871484
Maluku Utara,2024-09-22,0.917738756300711
Kepulauan Bangka Belitung,2024-09-22,8.377361941622683
Banten,2024-09-22,0.955006744240203
Gorontalo,2024-09-22,0.7776029661753594
Papua Barat,2024-09-22,14.721350856416356
Jawa Barat,2024-09-22,15.955011215346476
Papua,2024-09-22,5.670741183291865
Sulawesi Utara,2024-09-22,1.5234591814531495
Sumatera Selatan,2024-09-22,1.9470427865436093
Kepulauan Riau,2024-09-22,0.7825558406621586
Riau,2024-09-22,0.3804344841390125
Sulawesi Barat,2024-09-22,4.174576623881395
Sulawesi Selatan,2024-09-22,3.085341122702996
Aceh,2024-09-22,3.222473161710808
Bali,2024-09-22,0.0
DI Yogyakarta,2024-09-22,0.4581486846727342
DKI Jakarta,2024-09-22,0.0
Jambi,2024-09-22,0.4279022238865818
Jawa Tengah,2024-09-22,4.831606513630836
Jawa Timur,2024-09-22,0.2391564370971638
Kalimantan Barat,2024-09-22,29.527619195422744
Kalimantan Selatan,2024-09-22,0.8446914928348239
Kalimantan Tengah,2024-09-22,28.29917062704333
Kalimantan Timur,2024-09-22,2.131762342656802
Lampung,2024-09-22,1.2746075738933471
Nusa Tenggara Barat,2024-09-22,0.069438788863233
Nusa Tenggara Timur,2024-09-22,0.7933600728408186
Sulawesi Tengah,2024-09-22,1.1343313925162382
Sulawesi Tenggara,2024-09-22,3.772966183682388
Sumatera Barat,2024-09-22,0.0
Sumatera Utara,2024-09-22,1.0188934065468318
Maluku,2024-09-23,8.539717773644727
Maluku Utara,2024-09-23,3.4193881555183543
Kepulauan Bangka Belitung,2024-09-23,6.079075163074027
Banten,2024-09-23,18.06609813695591
Gorontalo,2024-09-23,0.5859959440855699
Papua Barat,2024-09-23,23.30187204124353
Jawa Barat,2024-09-23,9.795489750564617
Papua,2024-09-23,20.00832625189524
Sulawesi Utara,2024-09-23,0.7410197745623823
Sumatera Selatan,2024-09-23,8.271332743418677
Kepulauan Riau,2024-09-23,6.010492271271378
Riau,2024-09-23,12.796383412959903
Sulawesi Barat,2024-09-23,1.8561614026446465
Sulawesi Selatan,2024-09-23,9.463261864176124
Aceh,2024-09-23,19.049378253192423
Bali,2024-09-23,0.4947499612163115
DI Yogyakarta,2024-09-23,3.1164643575683506
DKI Jakarta,2024-09-23,1.9828526694276825
Jambi,2024-09-23,12.62265689086556
Jawa Tengah,2024-09-23,4.101856796490588
Jawa Timur,2024-09-23,3.335751678987472
Kalimantan Barat,2024-09-23,1.312309774852177
Kalimantan Selatan,2024-09-23,2.221560917618717
Kalimantan Tengah,2024-09-23,0.8567395306315543
Kalimantan Timur,2024-09-23,1.4993791444508415
Lampung,2024-09-23,0.9278225459069372
Nusa Tenggara Barat,2024-09-23,6.9328427301566125
Nusa Tenggara Timur,2024-09-23,4.995197336353866
Sulawesi Tengah,2024-09-23,4.26605242390932
Sulawesi Tenggara,2024-09-23,5.384768796043138
Sumatera Barat,2024-09-23,11.181428427257188
Sumatera Utara,2024-09-23,12.29676630585502
Maluku,2024-09-24,8.979095672745876
Maluku Utara,2024-09-24,12.813878627659577
Kepulauan Bangka Belitung,2024-09-24,15.180132765804707
Banten,2024-09-24,8.601538313836771
Gorontalo,2024-09-24,3.9078122577696703
Papua Barat,2024-09-24,11.011882595020497
Jawa Barat,2024-09-24,6.870249444957685
Papua,2024-09-24,11.332467138987807
Sulawesi Utara,2024-09-24,2.917007729914056
Sumatera Selatan,2024-09-24,11.124999433838507
Kepulauan Riau,2024-09-24,8.177000763949447
Riau,2024-09-24,9.626659868686792
Sulawesi Barat,2024-09-24,3.635865424652984
Sulawesi Selatan,2024-09-24,7.156398928794656
Aceh,2024-09-24,10.65735823020953
Bali,2024-09-24,6.678542870615018
DI Yogyakarta,2024-09-24,0.0303468664538646
DKI Jakarta,2024-09-24,6.370776417860655
Jambi,2024-09-24,14.276027872042658
Jawa Tengah,2024-09-24,3.611197047432269
Jawa Timur,2024-09-24,2.5595555551957894
Kalimantan Barat,2024-09-24,11.678957640468322
Kalimantan Selatan,2024-09-24,11.598378509597364
Kalimantan Tengah,2024-09-24,13.90598207216312
Kalimantan Timur,2024-09-24,16.765877363658092
Lampung,2024-09-24,11.054704311014
Nusa Tenggara Barat,2024-09-24,4.670889215124689
Nusa Tenggara Timur,2024-09-24,5.472398613668622
Sulawesi Tengah,2024-09-24,7.26446395434977
Sulawesi Tenggara,2024-09-24,9.393070102895694
Sumatera Barat,2024-09-24,6.3673633163431385
Sumatera Utara,2024-09-24,3.17513313923131
Maluku,2024-09-25,0.8881166423755259
Maluku Utara,2024-09-25,2.2966662849792017
Kepulauan Bangka Belitung,2024-09-25,15.178101744151784
Banten,2024-09-25,32.21286991311547
Gorontalo,2024-09-25,11.6047751643785
Papua Barat,2024-09-25,1.4395466901499006
Jawa Barat,2024-09-25,32.34051953190973
Papua,2024-09-25,4.777867644111306
Sulawesi Utara,2024-09-25,3.1906034940253227
Sumatera Selatan,2024-09-25,9.36277417789654
Kepulauan Riau,2024-09-25,8.015304109595975
Riau,2024-09-25,14.325967200920168
Sulawesi Barat,2024-09-25,2.101502960558641
Sulawesi Selatan,2024-09-25,1.6410296176327386
Aceh,2024-09-25,1.0343339879492983
Bali,2024-09-25,0.0433705494169372
DI Yogyakarta,2024-09-25,2.972733985334883
DKI Jakarta,2024-09-25,34.38589513620289
Jambi,2024-09-25,11.378221706248883
Jawa Tengah,2024-09-25,10.666787171617024
Jawa Timur,2024-09-25,8.210544286296866
Kalimantan Barat,2024-09-25,6.1305742373028735
Kalimantan Selatan,2024-09-25,2.3475370039751726
Kalimantan Tengah,2024-09-25,5.837514239001456
Kalimantan Timur,2024-09-25,14.051106155276637
Lampung,2024-09-25,22.526071700680905
Nusa Tenggara Barat,2024-09-25,3.3413581476762166
Nusa Tenggara Timur,2024-09-25,3.630375123255248
Sulawesi Tengah,2024-09-25,1.69885788092224
Sulawesi Tenggara,2024-09-25,1.1624476612742447
Sumatera Barat,2024-09-25,9.447772285628458
Sumatera Utara,2024-09-25,5.906749291117409
Maluku,2024-09-26,9.15455628680832
Maluku Utara,2024-09-26,7.001281034865721
Kepulauan Bangka Belitung,2024-09-26,6.917552513653601
Banten,2024-09-26,13.896940117381988
Gorontalo,2024-09-26,15.257485137682488
Papua Barat,2024-09-26,15.08521575822743
Jawa Barat,2024-09-26,22.227083589861117
Papua,2024-09-26,10.50742276870607
Sulawesi Utara,2024-09-26,5.992533280612848
Sumatera Selatan,2024-09-26,7.844607648778912
Kepulauan Riau,2024-09-26,6.989683327023992
Riau,2024-09-26,7.696907989555081
Sulawesi Barat,2024-09-26,4.022870916772012
Sulawesi Selatan,2024-09-26,0.9680934672444376
Aceh,2024-09-26,1.1040969494662822
Bali,2024-09-26,5.9889201713246
DI Yogyakarta,2024-09-26,5.876075634207636
DKI Jakarta,2024-09-26,11.23877245050202
Jambi,2024-09-26,4.510054039875112
Jawa Tengah,2024-09-26,9.496376879430423
Jawa Timur,2024-09-26,3.9284430662640992
Kalimantan Barat,2024-09-26,3.339499798306341
Kalimantan Selatan,2024-09-26,4.314247317131176
Kalimantan Tengah,2024-09-26,2.2305958964302093
