Provinsi,Tanggal,Suhu_Celsius
Sumatera Selatan,2023-01-19,23.498971583848764
Kepulauan Riau,2023-01-19,26.090915872700812
Riau,2023-01-19,25.567765962561097
Sulawesi Barat,2023-01-19,21.726766151342343
Sulawesi Selatan,2023-01-19,23.14418294585563
Aceh,2023-01-19,21.782562016063117
Bali,2023-01-19,23.67856136668325
DI Yogyakarta,2023-01-19,24.286362475555425
DKI Jakarta,2023-01-19,24.92284491175067
Jambi,2023-01-19,23.658051604959788
Jawa Tengah,2023-01-19,23.857329395576997
Jawa Timur,2023-01-19,24.231647667672927
Kalimantan Barat,2023-01-19,24.89550040396245
Kalimantan Selatan,2023-01-19,25.02515511506548
Kalimantan Tengah,2023-01-19,25.148629123463063
Kalimantan Timur,2023-01-19,24.13333096200137
Lampung,2023-01-19,23.65562163865232
Nusa Tenggara Barat,2023-01-19,24.21489121513207
Nusa Tenggara Timur,2023-01-19,24.19223068915502
Sulawesi Tengah,2023-01-19,22.93400217063525
Sulawesi Tenggara,2023-01-19,24.51858654557822
Sumatera Barat,2023-01-19,22.49326939265534
Sumatera Utara,2023-01-19,22.63436451599404
Maluku,2023-01-20,24.98382749607608
Maluku Utara,2023-01-20,24.13925757127964
Kepulauan Bangka Belitung,2023-01-20,25.48663532941068
Banten,2023-01-20,24.70022415775379
Gorontalo,2023-01-20,23.56458712251622
Papua Barat,2023-01-20,23.986592063986528
Jawa Barat,2023-01-20,22.99793286620763
Papua,2023-01-20,23.29077068463601
Sulawesi Utara,2023-01-20,23.118189815119795
Sumatera Selatan,2023-01-20,24.66175938075633
Kepulauan Riau,2023-01-20,25.49121054418501
Riau,2023-01-20,24.997298628327425
Sulawesi Barat,2023-01-20,21.95756508115329
Sulawesi Selatan,2023-01-20,23.29005249413811
Aceh,2023-01-20,22.261368829193977
Bali,2023-01-20,23.79329399279756
DI Yogyakarta,2023-01-20,24.49796771069088
DKI Jakarta,2023-01-20,26.032342878180547
Jambi,2023-01-20,23.85874240317809
Jawa Tengah,2023-01-20,24.108576624933644
Jawa Timur,2023-01-20,24.458833043317817
Kalimantan Barat,2023-01-20,24.553625757213972
Kalimantan Selatan,2023-01-20,24.860984129463784
Kalimantan Tengah,2023-01-20,25.011661164062023
Kalimantan Timur,2023-01-20,23.987115885403327
Lampung,2023-01-20,24.6910266052131
Nusa Tenggara Barat,2023-01-20,24.573805164486448
Nusa Tenggara Timur,2023-01-20,24.873195153388878
Sulawesi Tengah,2023-01-20,22.968381724011795
Sulawesi Tenggara,2023-01-20,24.867550391371264
Sumatera Barat,2023-01-20,22.50459383457827
Sumatera Utara,2023-01-20,23.23789650302041
Maluku,2023-01-21,24.966391913445648
Maluku Utara,2023-01-21,24.3347417683574
Kepulauan Bangka Belitung,2023-01-21,25.562771379951148
Banten,2023-01-21,24.878392620970068
Gorontalo,2023-01-21,23.159561691750916
Papua Barat,2023-01-21,23.8558112162753
Jawa Barat,2023-01-21,23.558032494879715
Papua,2023-01-21,23.449332526910396
Sulawesi Utara,2023-01-21,23.073111212446506
Sumatera Selatan,2023-01-21,25.05663257411158
Kepulauan Riau,2023-01-21,25.61574138534752
Riau,2023-01-21,24.57273236659053
Sulawesi Barat,2023-01-21,21.80585149685304
Sulawesi Selatan,2023-01-21,23.393609804074536
Aceh,2023-01-21,21.013884489655908
Bali,2023-01-21,24.2823838076312
DI Yogyakarta,2023-01-21,25.03274442824396
DKI Jakarta,2023-01-21,26.104849897601323
Jambi,2023-01-21,24.04665300160641
Jawa Tengah,2023-01-21,24.67677622551962
Jawa Timur,2023-01-21,24.793057283824503
Kalimantan Barat,2023-01-21,24.540533563077616
Kalimantan Selatan,2023-01-21,25.515898319963576
Kalimantan Tengah,2023-01-21,25.24527389580825
Kalimantan Timur,2023-01-21,23.5446301802252
Lampung,2023-01-21,24.544214686910955
Nusa Tenggara Barat,2023-01-21,24.832430933746124
Nusa Tenggara Timur,2023-01-21,25.247963559387856
Sulawesi Tengah,2023-01-21,22.53209805965492
Sulawesi Tenggara,2023-01-21,25.038486288596825
Sumatera Barat,2023-01-21,22.58982446049884
Sumatera Utara,2023-01-21,22.20593712749893
Maluku,2023-01-22,25.14391983326328
Maluku Utara,2023-01-22,24.787782350195048
Kepulauan Bangka Belitung,2023-01-22,25.80044466958005
Banten,2023-01-22,24.65747334493703
Gorontalo,2023-01-22,23.849709736093683
Papua Barat,2023-01-22,23.19359801475521
Jawa Barat,2023-01-22,23.643708210858385
Papua,2023-01-22,23.06110675813957
Sulawesi Utara,2023-01-22,23.4313524042119
Sumatera Selatan,2023-01-22,24.97920798345773
Kepulauan Riau,2023-01-22,25.63085920623044
Riau,2023-01-22,24.230132269275547
Sulawesi Barat,2023-01-22,22.1283136732254
Sulawesi Selatan,2023-01-22,23.355092816857383
Aceh,2023-01-22,21.46936613457317
Bali,2023-01-22,24.341798657045832
DI Yogyakarta,2023-01-22,24.84663858579424
DKI Jakarta,2023-01-22,26.15121766211118
Jambi,2023-01-22,24.711704408767705
Jawa Tengah,2023-01-22,24.463523705372765
Jawa Timur,2023-01-22,24.869184972606245
Kalimantan Barat,2023-01-22,24.46303943332837
Kalimantan Selatan,2023-01-22,25.395677168005463
Kalimantan Tengah,2023-01-22,25.09350336480645
Kalimantan Timur,2023-01-22,23.93880856914184
Lampung,2023-01-22,24.876752111765764
Nusa Tenggara Barat,2023-01-22,24.911360433020093
Nusa Tenggara Timur,2023-01-22,25.287374840375453
Sulawesi Tengah,2023-01-22,22.966222032096518
Sulawesi Tenggara,2023-01-22,24.71067831733242
Sumatera Barat,2023-01-22,22.84311767716497
Sumatera Utara,2023-01-22,22.317291469294137
Maluku,2023-01-23,25.530168008090573
Maluku Utara,2023-01-23,24.73386301890045
Kepulauan Bangka Belitung,2023-01-23,25.741503797899448
Banten,2023-01-23,24.805799915237955
Gorontalo,2023-01-23,23.98398580092568
Papua Barat,2023-01-23,24.14952992361684
Jawa Barat,2023-01-23,23.83255827756989
Papua,2023-01-23,23.231609180005584
Sulawesi Utara,2023-01-23,23.548872768843086
Sumatera Selatan,2023-01-23,24.299647565276413
Kepulauan Riau,2023-01-23,25.434951239042935
Riau,2023-01-23,24.332133490890996
Sulawesi Barat,2023-01-23,21.770887542483923
Sulawesi Selatan,2023-01-23,23.111767389079645
Aceh,2023-01-23,21.326217047576048
Bali,2023-01-23,24.47916622985309
DI Yogyakarta,2023-01-23,25.335256707511384
DKI Jakarta,2023-01-23,26.087185555248237
Jambi,2023-01-23,23.458425818170674
Jawa Tengah,2023-01-23,24.957727144575703
Jawa Timur,2023-01-23,25.30565554916495
Kalimantan Barat,2023-01-23,24.397917668388672
Kalimantan Selatan,2023-01-23,25.07634979047102
Kalimantan Tengah,2023-01-23,24.749333360384345
Kalimantan Timur,2023-01-23,23.94832306791247
Lampung,2023-01-23,24.633517263430136
Nusa Tenggara Barat,2023-01-23,25.060631265194576
Nusa Tenggara Timur,2023-01-23,25.098794599466324
Sulawesi Tengah,2023-01-23,22.866127033660707
Sulawesi Tenggara,2023-01-23,24.74732379723281
Sumatera Barat,2023-01-23,21.75217891040112
Sumatera Utara,2023-01-23,22.07071292145419
Maluku,2023-01-24,25.83197836965824
Maluku Utara,2023-01-24,24.68356943739257
Kepulauan Bangka Belitung,2023-01-24,26.1942057684829
Banten,2023-01-24,24.6444450728833
Gorontalo,2023-01-24,24.270759440157704
Papua Barat,2023-01-24,24.949524296012328
Jawa Barat,2023-01-24,24.115124314011343
Papua,2023-01-24,23.697341699871625
Sulawesi Utara,2023-01-24,23.909344287327432
Sumatera Selatan,2023-01-24,24.53592795008058
Kepulauan Riau,2023-01-24,24.9151390250273
Riau,2023-01-24,23.080115916544774
Sulawesi Barat,2023-01-24,21.667657560935798
Sulawesi Selatan,2023-01-24,23.16446447201079
Aceh,2023-01-24,20.83247863681852
Bali,2023-01-24,24.44219368317321
DI Yogyakarta,2023-01-24,25.454155784032444
DKI Jakarta,2023-01-24,26.242295915915932
Jambi,2023-01-24,23.27645338031144
Jawa Tengah,2023-01-24,25.02675313309548
Jawa Timur,2023-01-24,25.28455492845448
Kalimantan Barat,2023-01-24,24.02013001959581
Kalimantan Selatan,2023-01-24,24.462003951866286
Kalimantan Tengah,2023-01-24,24.650365319322685
Kalimantan Timur,2023-01-24,23.603789347108894
Lampung,2023-01-24,24.44939977967134
Nusa Tenggara Barat,2023-01-24,25.43874250176853
Nusa Tenggara Timur,2023-01-24,24.9635721661488
Sulawesi Tengah,2023-01-24,23.040874859447623
Sulawesi Tenggara,2023-01-24,24.881041442605973
Sumatera Barat,2023-01-24,22.489666769575997
Sumatera Utara,2023-01-24,21.696018727556144
Maluku,2023-01-25,25.771056215834804
Maluku Utara,2023-01-25,24.80202010285461
Kepulauan Bangka Belitung,2023-01-25,25.985270831504995
Banten,2023-01-25,24.2771198201408
Gorontalo,2023-01-25,24.04854603974368
Papua Barat,2023-01-25,24.510015216126465
Jawa Barat,2023-01-25,22.90023261682329
Papua,2023-01-25,23.30581422049973
Sulawesi Utara,2023-01-25,23.840027249361587
Sumatera Selatan,2023-01-25,24.229245545707634
Kepulauan Riau,2023-01-25,24.731183970098467
Riau,2023-01-25,23.746208609564743
Sulawesi Barat,2023-01-25,21.63610061038216
Sulawesi Selatan,2023-01-25,23.19372536370459
Aceh,2023-01-25,22.118392186059385
Bali,2023-01-25,24.21133966836153
DI Yogyakarta,2023-01-25,24.671732670812663
DKI Jakarta,2023-01-25,25.024825073284703
Jambi,2023-01-25,23.41097748779048
Jawa Tengah,2023-01-25,24.10629409788428
Jawa Timur,2023-01-25,24.615213047814056
Kalimantan Barat,2023-01-25,23.88344531619594
Kalimantan Selatan,2023-01-25,24.43375777226634
Kalimantan Tengah,2023-01-25,24.338572646849656
Kalimantan Timur,2023-01-25,22.87543420839193
Lampung,2023-01-25,24.27493997828639
Nusa Tenggara Barat,2023-01-25,24.817805357016432
Nusa Tenggara Timur,2023-01-25,24.930502079389463
Sulawesi Tengah,2023-01-25,22.764818023168072
Sulawesi Tenggara,2023-01-25,24.89505214481665
Sumatera Barat,2023-01-25,22.60784315563607
Sumatera Utara,2023-01-25,22.839269855605025
Maluku,2023-01-26,25.473604526402735
Maluku Utara,2023-01-26,24.40455499995952
Kepulauan Bangka Belitung,2023-01-26,25.882684381368907
Banten,2023-01-26,25.79763725061159
Gorontalo,2023-01-26,23.78063078841541
Papua Barat,2023-01-26,24.48966248596011
Jawa Barat,2023-01-26,23.61636098778884
Papua,2023-01-26,24.03063322939545
Sulawesi Utara,2023-01-26,24.17655725742506
Sumatera Selatan,2023-01-26,24.5533381172011
Kepulauan Riau,2023-01-26,25.303614807231927
Riau,2023-01-26,24.921424508049785
Sulawesi Barat,2023-01-26,21.414471895106463
Sulawesi Selatan,2023-01-26,22.67686284721606
Aceh,2023-01-26,21.741350601062013
Bali,2023-01-26,23.72821263841817
DI Yogyakarta,2023-01-26,23.9393711449662
DKI Jakarta,2023-01-26,26.53162851974125
Jambi,2023-01-26,23.80003762641073
Jawa Tengah,2023-01-26,23.95300520261773
Jawa Timur,2023-01-26,24.136501392713367
Kalimantan Barat,2023-01-26,24.448000113754464
Kalimantan Selatan,2023-01-26,24.065032399425792
Kalimantan Tengah,2023-01-26,24.418907871961213
Kalimantan Timur,2023-01-26,22.89250087066012
Lampung,2023-01-26,24.814716096674445
Nusa Tenggara Barat,2023-01-26,24.34797770064709
Nusa Tenggara Timur,2023-01-26,25.092829460169867
Sulawesi Tengah,2023-01-26,22.709990707825074
Sulawesi Tenggara,2023-01-26,24.248876495137797
Sumatera Barat,2023-01-26,22.88888127002388
Sumatera Utara,2023-01-26,23.137170271202898
Maluku,2023-01-27,24.59055564487231
Maluku Utara,2023-01-27,24.07030509513699
Kepulauan Bangka Belitung,2023-01-27,26.22574051972332
Banten,2023-01-27,25.18748227122003
Gorontalo,2023-01-27,23.753576294984025
Papua Barat,2023-01-27,23.543477294931822
Jawa Barat,2023-01-27,23.15183175045477
Papua,2023-01-27,22.880188980432667
Sulawesi Utara,2023-01-27,23.24999050194331
Sumatera Selatan,2023-01-27,25.269114216964685
Kepulauan Riau,2023-01-27,25.840839635664384
Riau,2023-01-27,25.701149658698714
Sulawesi Barat,2023-01-27,21.773697007754272
Sulawesi Selatan,2023-01-27,22.732972655441813
Aceh,2023-01-27,21.784890813209326
Bali,2023-01-27,23.71372383198813
DI Yogyakarta,2023-01-27,24.51362882376096
DKI Jakarta,2023-01-27,25.72042776950188
Jambi,2023-01-27,24.79947244421738
Jawa Tengah,2023-01-27,23.693820667969884
Jawa Timur,2023-01-27,24.00230089428536
Kalimantan Barat,2023-01-27,24.358940593593253
Kalimantan Selatan,2023-01-27,24.863945250980247
Kalimantan Tengah,2023-01-27,24.680094973145565
Kalimantan Timur,2023-01-27,23.351041864254597
Lampung,2023-01-27,25.14095449323974
Nusa Tenggara Barat,2023-01-27,24.26684554305127
Nusa Tenggara Timur,2023-01-27,24.867618944724843
Sulawesi Tengah,2023-01-27,22.57293919494394
Sulawesi Tenggara,2023-01-27,24.380339057834664
Sumatera Barat,2023-01-27,22.6817256482776
Sumatera Utara,2023-01-27,22.973230846028503
Maluku,2023-01-28,24.63716979197553
Maluku Utara,2023-01-28,24.18988105817188
Kepulauan Bangka Belitung,2023-01-28,26.282633685381043
Banten,2023-01-28,24.627541579455823
Gorontalo,2023-01-28,23.789185260166395
Papua Barat,2023-01-28,23.156247966742427
Jawa Barat,2023-01-28,22.76549766011878
Papua,2023-01-28,22.87602705702941
Sulawesi Utara,2023-01-28,23.4653878311622
Sumatera Selatan,2023-01-28,25.432933895991443
Kepulauan Riau,2023-01-28,25.34788315975026
Riau,2023-01-28,24.831793985528368
Sulawesi Barat,2023-01-28,21.575179668144077
Sulawesi Selatan,2023-01-28,22.99031230658529
Aceh,2023-01-28,22.31492475589647
Bali,2023-01-28,23.442859959315253
DI Yogyakarta,2023-01-28,24.530021763902543
DKI Jakarta,2023-01-28,25.21875006658899
Jambi,2023-01-28,24.629549911878787
Jawa Tengah,2023-01-28,23.52851915478258
Jawa Timur,2023-01-28,23.657936949464982
Kalimantan Barat,2023-01-28,24.695520238531337
Kalimantan Selatan,2023-01-28,25.125612266769107
Kalimantan Tengah,2023-01-28,25.21648835273283
Kalimantan Timur,2023-01-28,23.6392489007304
Lampung,2023-01-28,24.87407896020649
Nusa Tenggara Barat,2023-01-28,24.19514220788501
Nusa Tenggara Timur,2023-01-28,24.740743518065297
Sulawesi Tengah,2023-01-28,22.46720279974559
Sulawesi Tenggara,2023-01-28,24.791428510227544
Sumatera Barat,2023-01-28,23.101643674751717
Sumatera Utara,2023-01-28,23.061685056138625
Maluku,2023-01-29,25.031833785085677
Maluku Utara,2023-01-29,24.616074176573232
Kepulauan Bangka Belitung,2023-01-29,25.606420115064168
Banten,2023-01-29,24.960577603298447
Gorontalo,2023-01-29,23.579017552233196
Papua Barat,2023-01-29,23.60801168799317
Jawa Barat,2023-01-29,22.93859917866991
Papua,2023-01-29,23.80351636674297
Sulawesi Utara,2023-01-29,23.768499493638885
Sumatera Selatan,2023-01-29,24.105349448990275
Kepulauan Riau,2023-01-29,25.37199828945
Riau,2023-01-29,24.50560545131079
Sulawesi Barat,2023-01-29,21.707602835923577
Sulawesi Selatan,2023-01-29,23.193861673128623
Aceh,2023-01-29,22.512497096968964
Bali,2023-01-29,24.07742128966604
DI Yogyakarta,2023-01-29,25.031783225173537
DKI Jakarta,2023-01-29,25.14426682382796
Jambi,2023-01-29,23.46074246747917
Jawa Tengah,2023-01-29,24.27014789461997
Jawa Timur,2023-01-29,24.364853556980737
Kalimantan Barat,2023-01-29,24.569574498192093
Kalimantan Selatan,2023-01-29,24.93346298545895
Kalimantan Tengah,2023-01-29,24.83750350606641
Kalimantan Timur,2023-01-29,23.67404921162266
Lampung,2023-01-29,24.42106828670985
Nusa Tenggara Barat,2023-01-29,24.59570150026328
Nusa Tenggara Timur,2023-01-29,24.656376658774214
Sulawesi Tengah,2023-01-29,22.646747731685696
Sulawesi Tenggara,2023-01-29,24.877371567306582
Sumatera Barat,2023-01-29,22.58581610199111
Sumatera Utara,2023-01-29,23.24104063077728
Maluku,2023-01-30,25.150592939601133
Maluku Utara,2023-01-30,24.452838904513943
Kepulauan Bangka Belitung,2023-01-30,25.127976222372265
Banten,2023-01-30,25.599251530527983
Gorontalo,2023-01-30,24.34650704901481
Papua Barat,2023-01-30,23.86024106083946
Jawa Barat,2023-01-30,23.67871854419665
Papua,2023-01-30,23.451870144432384
Sulawesi Utara,2023-01-30,23.88996378332365
Sumatera Selatan,2023-01-30,24.45997815504549
Kepulauan Riau,2023-01-30,25.199082994931025
Riau,2023-01-30,24.6226047065971
Sulawesi Barat,2023-01-30,21.450723034588385
Sulawesi Selatan,2023-01-30,22.567259432272078
Aceh,2023-01-30,22.534530410202866
Bali,2023-01-30,24.375469502241454
DI Yogyakarta,2023-01-30,25.594549099127224
DKI Jakarta,2023-01-30,26.324644982973467
Jambi,2023-01-30,23.63261779119096
Jawa Tengah,2023-01-30,24.849471292555044
Jawa Timur,2023-01-30,24.864767776465737
Kalimantan Barat,2023-01-30,24.430767070357295
Kalimantan Selatan,2023-01-30,25.38367818262712
Kalimantan Tengah,2023-01-30,24.843663183606218
Kalimantan Timur,2023-01-30,24.12181202952517
Lampung,2023-01-30,25.49726040727845
Nusa Tenggara Barat,2023-01-30,24.85567745039236
Nusa Tenggara Timur,2023-01-30,24.634398277451183
Sulawesi Tengah,2023-01-30,22.96098723704469
Sulawesi Tenggara,2023-01-30,24.49422041376761
Sumatera Barat,2023-01-30,23.271611971590826
Sumatera Utara,2023-01-30,23.656074349209025
Maluku,2023-01-31,25.054173374635056
Maluku Utara,2023-01-31,24.17934992901414
Kepulauan Bangka Belitung,2023-01-31,25.57894366068212
Banten,2023-01-31,25.69190026606947
Gorontalo,2023-01-31,24.103529289411757
Papua Barat,2023-01-31,24.26262980817036
Jawa Barat,2023-01-31,23.877788611297103
Papua,2023-01-31,23.46229288443617
Sulawesi Utara,2023-01-31,23.94479023756399
Sumatera Selatan,2023-01-31,24.386602446243224
Kepulauan Riau,2023-01-31,25.13962882031504
Riau,2023-01-31,24.44047455841529
Sulawesi Barat,2023-01-31,21.62922339133966
Sulawesi Selatan,2023-01-31,22.84092420123949
Aceh,2023-01-31,22.15878108024468
Bali,2023-01-31,24.47960248356497
DI Yogyakarta,2023-01-31,24.56061978473233
DKI Jakarta,2023-01-31,26.374557744117418
Jambi,2023-01-31,23.46365345405164
Jawa Tengah,2023-01-31,24.479100512230342
Jawa Timur,2023-01-31,24.69663051888916
Kalimantan Barat,2023-01-31,24.639626727084945
Kalimantan Selatan,2023-01-31,25.167999643893523
Kalimantan Tengah,2023-01-31,25.18220191021647
Kalimantan Timur,2023-01-31,23.802752265183862
Lampung,2023-01-31,25.200071032296197
Nusa Tenggara Barat,2023-01-31,24.869890563378657
Nusa Tenggara Timur,2023-01-31,24.519155357720635
Sulawesi Tengah,2023-01-31,22.684283930954816
Sulawesi Tenggara,2023-01-31,24.457044109725334
Sumatera Barat,2023-01-31,22.99323203849352
Sumatera Utara,2023-01-31,23.088686837921895
Maluku,2023-02-01,25.668778059796004
Maluku Utara,2023-02-01,24.20326551365217
Kepulauan Bangka Belitung,2023-02-01,26.045457028408958
Banten,2023-02-01,25.166132510840555
Gorontalo,2023-02-01,23.52870457229237
Papua Barat,2023-02-01,24.599526963516357
Jawa Barat,2023-02-01,23.457612998989536
Papua,2023-02-01,23.7316866855936
Sulawesi Utara,2023-02-01,23.2779828461978
Sumatera Selatan,2023-02-01,25.43456013217398
Kepulauan Riau,2023-02-01,25.63745422811344
Riau,2023-02-01,25.62947761199785
Sulawesi Barat,2023-02-01,21.747657609481163
Sulawesi Selatan,2023-02-01,23.176068719590187
Aceh,2023-02-01,22.301643993930305
Bali,2023-02-01,24.005986779575192
DI Yogyakarta,2023-02-01,24.02576775312301
DKI Jakarta,2023-02-01,25.77772885130422
Jambi,2023-02-01,24.96151625707243
Jawa Tengah,2023-02-01,23.9101362283863
Jawa Timur,2023-02-01,24.40582000182492
Kalimantan Barat,2023-02-01,24.518903498102425
Kalimantan Selatan,2023-02-01,25.32198766135616
Kalimantan Tengah,2023-02-01,25.089486676052434
Kalimantan Timur,2023-02-01,23.55847881386441
Lampung,2023-02-01,25.096500411438463
Nusa Tenggara Barat,2023-02-01,24.641975002024303
Nusa Tenggara Timur,2023-02-01,24.429258604261165
Sulawesi Tengah,2023-02-01,22.027698613961736
Sulawesi Tenggara,2023-02-01,24.504619719910757
Sumatera Barat,2023-02-01,23.75870167174429
Sumatera Utara,2023-02-01,23.243624026821507
Maluku,2023-02-02,25.24711305974796
Maluku Utara,2023-02-02,24.25262564991477
Kepulauan Bangka Belitung,2023-02-02,25.96448351614229
Banten,2023-02-02,25.447308003724096
Gorontalo,2023-02-02,22.3548993569733
Papua Barat,2023-02-02,24.61226978185728
Jawa Barat,2023-02-02,23.703378487552374
Papua,2023-02-02,23.886098590578737
Sulawesi Utara,2023-02-02,22.409862206618676
Sumatera Selatan,2023-02-02,25.303485603940175
Kepulauan Riau,2023-02-02,26.061417372126623
Riau,2023-02-02,25.63702045384988
Sulawesi Barat,2023-02-02,21.35384775256324
Sulawesi Selatan,2023-02-02,22.57550177734946
Aceh,2023-02-02,22.709806760133667
Bali,2023-02-02,23.80176192664525
DI Yogyakarta,2023-02-02,25.425521010107115
DKI Jakarta,2023-02-02,25.482622981211705
Jambi,2023-02-02,25.123099523432373
Jawa Tengah,2023-02-02,24.452743389952666
Jawa Timur,2023-02-02,24.068568644128568
Kalimantan Barat,2023-02-02,24.34327851232135
Kalimantan Selatan,2023-02-02,24.608532364879263
Kalimantan Tengah,2023-02-02,24.70467521742209
Kalimantan Timur,2023-02-02,23.56228921931304
Lampung,2023-02-02,25.165097832369188
Nusa Tenggara Barat,2023-02-02,24.039995352768997
Nusa Tenggara Timur,2023-02-02,23.664732934609503
Sulawesi Tengah,2023-02-02,22.146261819727457
Sulawesi Tenggara,2023-02-02,24.40588941232848
