Tanggal,Provinsi,Harga
2025-12-01,Nusa Tenggara Barat,40000.0
2025-12-02,Nusa Tenggara Barat,41250.0
2025-12-03,Nusa Tenggara Barat,41250.0
2025-12-04,Nusa Tenggara Barat,46500.0
2025-12-05,Nusa Tenggara Barat,47150.0
2025-12-08,Nusa Tenggara Barat,49300.0
2025-12-09,Nusa Tenggara Barat,49950.0
2025-12-10,Nusa Tenggara Barat,50550.0
2025-12-11,Nusa Tenggara Barat,50550.0
2025-12-12,Nusa Tenggara Barat,50550.0
2025-12-15,Nusa Tenggara Barat,50550.0
2025-12-16,Nusa Tenggara Barat,50550.0
2025-12-17,Nusa Tenggara Barat,50250.0
2025-12-18,Nusa Tenggara Barat,52150.0
2025-12-19,Nusa Tenggara Barat,52150.0
2025-12-22,Nusa Tenggara Barat,51500.0
2025-12-23,Nusa Tenggara Barat,50300.0
2025-12-24,Nusa Tenggara Barat,49700.0
2025-12-25,Nusa Tenggara Barat,49700.0
2025-12-26,Nusa Tenggara Barat,49700.0
2025-12-29,Nusa Tenggara Barat,48650.0
2025-12-30,Nusa Tenggara Barat,48650.0
2025-12-31,Nusa Tenggara Barat,48650.0
2023-01-02,Nusa Tenggara Timur,35400.0
2023-01-03,Nusa Tenggara Timur,35400.0
2023-01-04,Nusa Tenggara Timur,35000.0
2023-01-05,Nusa Tenggara Timur,34600.0
2023-01-06,Nusa Tenggara Timur,33750.0
2023-01-09,Nusa Tenggara Timur,33750.0
2023-01-10,Nusa Tenggara Timur,33750.0
2023-01-11,Nusa Tenggara Timur,33750.0
2023-01-12,Nusa Tenggara Timur,34150.0
2023-01-13,Nusa Tenggara Timur,35850.0
2023-01-16,Nusa Tenggara Timur,35850.0
2023-01-17,Nusa Tenggara Timur,35850.0
2023-01-18,Nusa Tenggara Timur,35400.0
2023-01-19,Nusa Tenggara Timur,36250.0
2023-01-20,Nusa Tenggara Timur,36250.0
2023-01-23,Nusa Tenggara Timur,
2023-01-24,Nusa Tenggara Timur,35850.0
2023-01-25,Nusa Tenggara Timur,35400.0
2023-01-26,Nusa Tenggara Timur,35400.0
2023-01-27,Nusa Tenggara Timur,35850.0
2023-01-30,Nusa Tenggara Timur,35850.0
2023-01-31,Nusa Tenggara Timur,35850.0
2023-02-01,Nusa Tenggara Timur,36250.0
2023-02-02,Nusa Tenggara Timur,37100.0
2023-02-03,Nusa Tenggara Timur,37100.0
2023-02-06,Nusa Tenggara Timur,36250.0
2023-02-07,Nusa Tenggara Timur,36250.0
2023-02-08,Nusa Tenggara Timur,36250.0
2023-02-09,Nusa Tenggara Timur,36250.0
2023-02-10,Nusa Tenggara Timur,36250.0
2023-02-13,Nusa Tenggara Timur,37100.0
2023-02-14,Nusa Tenggara Timur,37900.0
2023-02-15,Nusa Tenggara Timur,37900.0
2023-02-16,Nusa Tenggara Timur,37900.0
2023-02-17,Nusa Tenggara Timur,37100.0
2023-02-20,Nusa Tenggara Timur,37100.0
2023-02-21,Nusa Tenggara Timur,37100.0
2023-02-22,Nusa Tenggara Timur,37100.0
2023-02-23,Nusa Tenggara Timur,37900.0
2023-02-24,Nusa Tenggara Timur,37900.0
2023-02-27,Nusa Tenggara Timur,37900.0
2023-02-28,Nusa Tenggara Timur,37900.0
2023-03-01,Nusa Tenggara Timur,37900.0
2023-03-02,Nusa Tenggara Timur,37900.0
2023-03-03,Nusa Tenggara Timur,37900.0
2023-03-06,Nusa Tenggara Timur,38750.0
2023-03-07,Nusa Tenggara Timur,38750.0
2023-03-08,Nusa Tenggara Timur,38750.0
2023-03-09,Nusa Tenggara Timur,38750.0
2023-03-10,Nusa Tenggara Timur,38750.0
2023-03-13,Nusa Tenggara Timur,39600.0
2023-03-14,Nusa Tenggara Timur,39600.0
2023-03-15,Nusa Tenggara Timur,39600.0
2023-03-16,Nusa Tenggara Timur,39600.0
2023-03-17,Nusa Tenggara Timur,39150.0
2023-03-20,Nusa Tenggara Timur,38350.0
2023-03-21,Nusa Tenggara Timur,38350.0
2023-03-22,Nusa Tenggara Timur,
2023-03-23,Nusa Tenggara Timur,
2023-03-24,Nusa Tenggara Timur,38350.0
2023-03-27,Nusa Tenggara Timur,38750.0
2023-03-28,Nusa Tenggara Timur,38350.0
2023-03-29,Nusa Tenggara Timur,38350.0
2023-03-30,Nusa Tenggara Timur,36650.0
2023-03-31,Nusa Tenggara Timur,36650.0
2023-04-03,Nusa Tenggara Timur,36650.0
2023-04-04,Nusa Tenggara Timur,36650.0
2023-04-05,Nusa Tenggara Timur,36650.0
2023-04-06,Nusa Tenggara Timur,36650.0
2023-04-07,Nusa Tenggara Timur,
2023-04-10,Nusa Tenggara Timur,36250.0
2023-04-11,Nusa Tenggara Timur,36250.0
2023-04-12,Nusa Tenggara Timur,35850.0
2023-04-13,Nusa Tenggara Timur,35850.0
2023-04-14,Nusa Tenggara Timur,36250.0
2023-04-17,Nusa Tenggara Timur,36250.0
2023-04-18,Nusa Tenggara Timur,36250.0
2023-04-19,Nusa Tenggara Timur,36250.0
2023-04-20,Nusa Tenggara Timur,36250.0
2023-04-21,Nusa Tenggara Timur,36250.0
2023-04-24,Nusa Tenggara Timur,36250.0
2023-04-25,Nusa Tenggara Timur,36250.0
2023-04-26,Nusa Tenggara Timur,36250.0
2023-04-27,Nusa Tenggara Timur,36250.0
2023-04-28,Nusa Tenggara Timur,37900.0
2023-05-01,Nusa Tenggara Timur,
2023-05-02,Nusa Tenggara Timur,37900.0
2023-05-03,Nusa Tenggara Timur,41250.0
2023-05-04,Nusa Tenggara Timur,41250.0
2023-05-05,Nusa Tenggara Timur,41250.0
2023-05-08,Nusa Tenggara Timur,40400.0
2023-05-09,Nusa Tenggara Timur,40400.0
2023-05-10,Nusa Tenggara Timur,40850.0
2023-05-11,Nusa Tenggara Timur,40850.0
2023-05-12,Nusa Tenggara Timur,41250.0
2023-05-15,Nusa Tenggara Timur,42100.0
2023-05-16,Nusa Tenggara Timur,42900.0
2023-05-17,Nusa Tenggara Timur,42900.0
2023-05-18,Nusa Tenggara Timur,42900.0
2023-05-19,Nusa Tenggara Timur,42900.0
2023-05-22,Nusa Tenggara Timur,44600.0
2023-05-23,Nusa Tenggara Timur,43750.0
2023-05-24,Nusa Tenggara Timur,40850.0
2023-05-25,Nusa Tenggara Timur,40850.0
2023-05-26,Nusa Tenggara Timur,40850.0
2023-05-29,Nusa Tenggara Timur,40850.0
2023-05-30,Nusa Tenggara Timur,40850.0
2023-05-31,Nusa Tenggara Timur,40850.0
2023-06-01,Nusa Tenggara Timur,40850.0
2023-06-02,Nusa Tenggara Timur,40850.0
2023-06-05,Nusa Tenggara Timur,38350.0
2023-06-06,Nusa Tenggara Timur,38350.0
2023-06-07,Nusa Tenggara Timur,38750.0
2023-06-08,Nusa Tenggara Timur,38750.0
2023-06-09,Nusa Tenggara Timur,39150.0
2023-06-12,Nusa Tenggara Timur,39150.0
2023-06-13,Nusa Tenggara Timur,39150.0
2023-06-14,Nusa Tenggara Timur,39150.0
2023-06-15,Nusa Tenggara Timur,37900.0
2023-06-16,Nusa Tenggara Timur,37100.0
2023-06-19,Nusa Tenggara Timur,37100.0
2023-06-20,Nusa Tenggara Timur,37100.0
2023-06-21,Nusa Tenggara Timur,36250.0
2023-06-22,Nusa Tenggara Timur,36250.0
2023-06-23,Nusa Tenggara Timur,36250.0
2023-06-26,Nusa Tenggara Timur,34400.0
2023-06-27,Nusa Tenggara Timur,34400.0
2023-06-28,Nusa Tenggara Timur,34400.0
2023-06-29,Nusa Tenggara Timur,34400.0
2023-06-30,Nusa Tenggara Timur,34400.0
2023-07-03,Nusa Tenggara Timur,36250.0
2023-07-04,Nusa Tenggara Timur,35850.0
2023-07-05,Nusa Tenggara Timur,35400.0
2023-07-06,Nusa Tenggara Timur,35000.0
2023-07-07,Nusa Tenggara Timur,35000.0
2023-07-10,Nusa Tenggara Timur,35400.0
2023-07-11,Nusa Tenggara Timur,35400.0
2023-07-12,Nusa Tenggara Timur,36650.0
2023-07-13,Nusa Tenggara Timur,36250.0
2023-07-14,Nusa Tenggara Timur,36250.0
2023-07-17,Nusa Tenggara Timur,35850.0
2023-07-18,Nusa Tenggara Timur,35850.0
2023-07-19,Nusa Tenggara Timur,35850.0
2023-07-20,Nusa Tenggara Timur,35400.0
2023-07-21,Nusa Tenggara Timur,35400.0
2023-07-24,Nusa Tenggara Timur,32900.0
2023-07-25,Nusa Tenggara Timur,32100.0
2023-07-26,Nusa Tenggara Timur,32500.0
2023-07-27,Nusa Tenggara Timur,30850.0
2023-07-28,Nusa Tenggara Timur,30400.0
2023-07-31,Nusa Tenggara Timur,31250.0
2023-08-01,Nusa Tenggara Timur,31250.0
2023-08-02,Nusa Tenggara Timur,30850.0
2023-08-03,Nusa Tenggara Timur,30850.0
2023-08-04,Nusa Tenggara Timur,30000.0
2023-08-07,Nusa Tenggara Timur,29600.0
2023-08-08,Nusa Tenggara Timur,28350.0
2023-08-09,Nusa Tenggara Timur,28350.0
2023-08-10,Nusa Tenggara Timur,27500.0
2023-08-11,Nusa Tenggara Timur,27500.0
2023-08-14,Nusa Tenggara Timur,29600.0
2023-08-15,Nusa Tenggara Timur,29600.0
2023-08-16,Nusa Tenggara Timur,28750.0
2023-08-17,Nusa Tenggara Timur,28750.0
2023-08-18,Nusa Tenggara Timur,28350.0
2023-08-21,Nusa Tenggara Timur,27100.0
2023-08-22,Nusa Tenggara Timur,27100.0
2023-08-23,Nusa Tenggara Timur,26250.0
2023-08-24,Nusa Tenggara Timur,26650.0
2023-08-25,Nusa Tenggara Timur,26650.0
2023-08-28,Nusa Tenggara Timur,26250.0
2023-08-29,Nusa Tenggara Timur,26250.0
2023-08-30,Nusa Tenggara Timur,25850.0
2023-08-31,Nusa Tenggara Timur,25850.0
2023-09-01,Nusa Tenggara Timur,25850.0
2023-09-04,Nusa Tenggara Timur,26250.0
2023-09-05,Nusa Tenggara Timur,26250.0
2023-09-06,Nusa Tenggara Timur,26250.0
2023-09-07,Nusa Tenggara Timur,26650.0
2023-09-08,Nusa Tenggara Timur,25850.0
2023-09-11,Nusa Tenggara Timur,25400.0
2023-09-12,Nusa Tenggara Timur,25400.0
2023-09-13,Nusa Tenggara Timur,25400.0
2023-09-14,Nusa Tenggara Timur,25400.0
2023-09-15,Nusa Tenggara Timur,25400.0
2023-09-18,Nusa Tenggara Timur,24750.0
2023-09-19,Nusa Tenggara Timur,24750.0
2023-09-20,Nusa Tenggara Timur,24750.0
2023-09-21,Nusa Tenggara Timur,24750.0
2023-09-22,Nusa Tenggara Timur,24600.0
2023-09-25,Nusa Tenggara Timur,23750.0
2023-09-26,Nusa Tenggara Timur,23750.0
2023-09-27,Nusa Tenggara Timur,22500.0
2023-09-28,Nusa Tenggara Timur,22500.0
2023-09-29,Nusa Tenggara Timur,22500.0
2023-10-02,Nusa Tenggara Timur,22500.0
2023-10-03,Nusa Tenggara Timur,21650.0
2023-10-04,Nusa Tenggara Timur,21650.0
2023-10-05,Nusa Tenggara Timur,21650.0
2023-10-06,Nusa Tenggara Timur,22350.0
2023-10-09,Nusa Tenggara Timur,22350.0
2023-10-10,Nusa Tenggara Timur,21900.0
2023-10-11,Nusa Tenggara Timur,21500.0
2023-10-12,Nusa Tenggara Timur,21500.0
2023-10-13,Nusa Tenggara Timur,21500.0
2023-10-16,Nusa Tenggara Timur,22750.0
2023-10-17,Nusa Tenggara Timur,22500.0
2023-10-18,Nusa Tenggara Timur,22500.0
2023-10-19,Nusa Tenggara Timur,22900.0
2023-10-20,Nusa Tenggara Timur,22900.0
2023-10-23,Nusa Tenggara Timur,22900.0
2023-10-24,Nusa Tenggara Timur,22900.0
2023-10-25,Nusa Tenggara Timur,22900.0
2023-10-26,Nusa Tenggara Timur,22900.0
2023-10-27,Nusa Tenggara Timur,22900.0
2023-10-30,Nusa Tenggara Timur,22900.0
2023-10-31,Nusa Tenggara Timur,23350.0
2023-11-01,Nusa Tenggara Timur,23350.0
2023-11-02,Nusa Tenggara Timur,23750.0
2023-11-03,Nusa Tenggara Timur,23750.0
2023-11-06,Nusa Tenggara Timur,24150.0
2023-11-07,Nusa Tenggara Timur,24150.0
2023-11-08,Nusa Tenggara Timur,24150.0
2023-11-09,Nusa Tenggara Timur,24150.0
2023-11-10,Nusa Tenggara Timur,24150.0
2023-11-13,Nusa Tenggara Timur,24150.0
2023-11-14,Nusa Tenggara Timur,24150.0
2023-11-15,Nusa Tenggara Timur,24150.0
2023-11-16,Nusa Tenggara Timur,24150.0
2023-11-17,Nusa Tenggara Timur,24150.0
2023-11-20,Nusa Tenggara Timur,24150.0
2023-11-21,Nusa Tenggara Timur,24150.0
2023-11-22,Nusa Tenggara Timur,24600.0
2023-11-23,Nusa Tenggara Timur,25000.0
2023-11-24,Nusa Tenggara Timur,25000.0
2023-11-27,Nusa Tenggara Timur,25850.0
2023-11-28,Nusa Tenggara Timur,26250.0
2023-11-29,Nusa Tenggara Timur,26250.0
2023-11-30,Nusa Tenggara Timur,25400.0
2023-12-01,Nusa Tenggara Timur,25400.0
2023-12-04,Nusa Tenggara Timur,25850.0
2023-12-05,Nusa Tenggara Timur,26250.0
2023-12-06,Nusa Tenggara Timur,26250.0
2023-12-07,Nusa Tenggara Timur,26250.0
2023-12-08,Nusa Tenggara Timur,26250.0
2023-12-11,Nusa Tenggara Timur,26650.0
2023-12-12,Nusa Tenggara Timur,28350.0
2023-12-13,Nusa Tenggara Timur,28350.0
2023-12-14,Nusa Tenggara Timur,30000.0
2023-12-15,Nusa Tenggara Timur,30000.0
2023-12-18,Nusa Tenggara Timur,30000.0
2023-12-19,Nusa Tenggara Timur,30850.0
2023-12-20,Nusa Tenggara Timur,30850.0
2023-12-21,Nusa Tenggara Timur,31250.0
2023-12-22,Nusa Tenggara Timur,31250.0
2023-12-25,Nusa Tenggara Timur,
2023-12-26,Nusa Tenggara Timur,
2023-12-27,Nusa Tenggara Timur,31250.0
2023-12-28,Nusa Tenggara Timur,31250.0
2023-12-29,Nusa Tenggara Timur,31250.0
2024-01-01,Nusa Tenggara Timur,
2024-01-02,Nusa Tenggara Timur,31250.0
2024-01-03,Nusa Tenggara Timur,32100.0
2024-01-04,Nusa Tenggara Timur,32100.0
2024-01-05,Nusa Tenggara Timur,32100.0
2024-01-08,Nusa Tenggara Timur,32100.0
2024-01-09,Nusa Tenggara Timur,31250.0
2024-01-10,Nusa Tenggara Timur,31250.0
2024-01-11,Nusa Tenggara Timur,31250.0
2024-01-12,Nusa Tenggara Timur,31250.0
2024-01-15,Nusa Tenggara Timur,31250.0
2024-01-16,Nusa Tenggara Timur,32100.0
2024-01-17,Nusa Tenggara Timur,32500.0
2024-01-18,Nusa Tenggara Timur,32500.0
2024-01-19,Nusa Tenggara Timur,32900.0
2024-01-22,Nusa Tenggara Timur,33350.0
2024-01-23,Nusa Tenggara Timur,33350.0
2024-01-24,Nusa Tenggara Timur,33350.0
2024-01-25,Nusa Tenggara Timur,33350.0
2024-01-26,Nusa Tenggara Timur,33350.0
2024-01-29,Nusa Tenggara Timur,33750.0
2024-01-30,Nusa Tenggara Timur,33750.0
2024-01-31,Nusa Tenggara Timur,33750.0
2024-02-01,Nusa Tenggara Timur,33750.0
2024-02-02,Nusa Tenggara Timur,33750.0
2024-02-05,Nusa Tenggara Timur,32900.0
2024-02-06,Nusa Tenggara Timur,32900.0
2024-02-07,Nusa Tenggara Timur,32900.0
2024-02-08,Nusa Tenggara Timur,32900.0
2024-02-09,Nusa Tenggara Timur,32900.0
2024-02-12,Nusa Tenggara Timur,32900.0
2024-02-13,Nusa Tenggara Timur,32900.0
2024-02-14,Nusa Tenggara Timur,32900.0
2024-02-15,Nusa Tenggara Timur,32900.0
2024-02-16,Nusa Tenggara Timur,32900.0
2024-02-19,Nusa Tenggara Timur,35400.0
2024-02-20,Nusa Tenggara Timur,35400.0
2024-02-21,Nusa Tenggara Timur,35400.0
2024-02-22,Nusa Tenggara Timur,35400.0
2024-02-23,Nusa Tenggara Timur,35850.0
2024-02-26,Nusa Tenggara Timur,35000.0
2024-02-27,Nusa Tenggara Timur,35000.0
2024-02-28,Nusa Tenggara Timur,35000.0
2024-02-29,Nusa Tenggara Timur,33750.0
2024-03-01,Nusa Tenggara Timur,33750.0
2024-03-04,Nusa Tenggara Timur,35400.0
2024-03-05,Nusa Tenggara Timur,35000.0
2024-03-06,Nusa Tenggara Timur,34600.0
2024-03-07,Nusa Tenggara Timur,34150.0
2024-03-08,Nusa Tenggara Timur,34150.0
2024-03-11,Nusa Tenggara Timur,34150.0
2024-03-12,Nusa Tenggara Timur,34150.0
2024-03-13,Nusa Tenggara Timur,35400.0
2024-03-14,Nusa Tenggara Timur,35400.0
2024-03-15,Nusa Tenggara Timur,35400.0
2024-03-18,Nusa Tenggara Timur,34600.0
2024-03-19,Nusa Tenggara Timur,35000.0
2024-03-20,Nusa Tenggara Timur,35000.0
2024-03-21,Nusa Tenggara Timur,35000.0
2024-03-22,Nusa Tenggara Timur,35000.0
2024-03-25,Nusa Tenggara Timur,35400.0
2024-03-26,Nusa Tenggara Timur,36250.0
2024-03-27,Nusa Tenggara Timur,34150.0
2024-03-28,Nusa Tenggara Timur,32900.0
2024-03-29,Nusa Tenggara Timur,32900.0
2024-04-01,Nusa Tenggara Timur,33350.0
2024-04-02,Nusa Tenggara Timur,36250.0
2024-04-03,Nusa Tenggara Timur,36250.0
2024-04-04,Nusa Tenggara Timur,35000.0
2024-04-05,Nusa Tenggara Timur,35000.0
2024-04-08,Nusa Tenggara Timur,35000.0
2024-04-09,Nusa Tenggara Timur,35000.0
2024-04-10,Nusa Tenggara Timur,35000.0
2024-04-11,Nusa Tenggara Timur,35000.0
2024-04-12,Nusa Tenggara Timur,35000.0
2024-04-15,Nusa Tenggara Timur,35000.0
2024-04-16,Nusa Tenggara Timur,42900.0
2024-04-17,Nusa Tenggara Timur,42900.0
2024-04-18,Nusa Tenggara Timur,42900.0
2024-04-19,Nusa Tenggara Timur,42900.0
2024-04-22,Nusa Tenggara Timur,43350.0
2024-04-23,Nusa Tenggara Timur,43350.0
2024-04-24,Nusa Tenggara Timur,45000.0
2024-04-25,Nusa Tenggara Timur,45850.0
2024-04-26,Nusa Tenggara Timur,45850.0
2024-04-29,Nusa Tenggara Timur,46650.0
2024-04-30,Nusa Tenggara Timur,46650.0
2024-05-01,Nusa Tenggara Timur,46650.0
2024-05-02,Nusa Tenggara Timur,46650.0
2024-05-03,Nusa Tenggara Timur,46650.0
2024-05-06,Nusa Tenggara Timur,46650.0
2024-05-07,Nusa Tenggara Timur,46650.0
2024-05-08,Nusa Tenggara Timur,47100.0
2024-05-09,Nusa Tenggara Timur,47100.0
2024-05-10,Nusa Tenggara Timur,47100.0
2024-05-13,Nusa Tenggara Timur,46250.0
2024-05-14,Nusa Tenggara Timur,46250.0
2024-05-15,Nusa Tenggara Timur,46650.0
2024-05-16,Nusa Tenggara Timur,46650.0
2024-05-17,Nusa Tenggara Timur,47100.0
2024-05-20,Nusa Tenggara Timur,50850.0
2024-05-21,Nusa Tenggara Timur,51250.0
2024-05-22,Nusa Tenggara Timur,51650.0
2024-05-23,Nusa Tenggara Timur,51650.0
2024-05-24,Nusa Tenggara Timur,51650.0
2024-05-27,Nusa Tenggara Timur,52100.0
2024-05-28,Nusa Tenggara Timur,50400.0
2024-05-29,Nusa Tenggara Timur,50400.0
2024-05-30,Nusa Tenggara Timur,49600.0
2024-05-31,Nusa Tenggara Timur,49600.0
2024-06-03,Nusa Tenggara Timur,48750.0
2024-06-04,Nusa Tenggara Timur,48350.0
2024-06-05,Nusa Tenggara Timur,48350.0
2024-06-06,Nusa Tenggara Timur,47900.0
2024-06-07,Nusa Tenggara Timur,48750.0
2024-06-10,Nusa Tenggara Timur,48750.0
2024-06-11,Nusa Tenggara Timur,48750.0
2024-06-12,Nusa Tenggara Timur,48750.0
2024-06-13,Nusa Tenggara Timur,43350.0
2024-06-14,Nusa Tenggara Timur,43350.0
2024-06-17,Nusa Tenggara Timur,43350.0
2024-06-18,Nusa Tenggara Timur,43350.0
2024-06-19,Nusa Tenggara Timur,42900.0
2024-06-20,Nusa Tenggara Timur,42100.0
2024-06-21,Nusa Tenggara Timur,42100.0
2024-06-24,Nusa Tenggara Timur,42100.0
2024-06-25,Nusa Tenggara Timur,42100.0
2024-06-26,Nusa Tenggara Timur,42100.0
2024-06-27,Nusa Tenggara Timur,42100.0
2024-06-28,Nusa Tenggara Timur,42500.0
2024-07-01,Nusa Tenggara Timur,42100.0
2024-07-02,Nusa Tenggara Timur,40400.0
2024-07-03,Nusa Tenggara Timur,37900.0
2024-07-04,Nusa Tenggara Timur,37900.0
2024-07-05,Nusa Tenggara Timur,37900.0
2024-07-08,Nusa Tenggara Timur,37100.0
2024-07-09,Nusa Tenggara Timur,35850.0
2024-07-10,Nusa Tenggara Timur,35850.0
2024-07-11,Nusa Tenggara Timur,35000.0
2024-07-12,Nusa Tenggara Timur,35000.0
2024-07-15,Nusa Tenggara Timur,36250.0
2024-07-16,Nusa Tenggara Timur,35850.0
2024-07-17,Nusa Tenggara Timur,35400.0
2024-07-18,Nusa Tenggara Timur,32100.0
2024-07-19,Nusa Tenggara Timur,30000.0
2024-07-22,Nusa Tenggara Timur,28250.0
2024-07-23,Nusa Tenggara Timur,27850.0
2024-07-24,Nusa Tenggara Timur,28650.0
2024-07-25,Nusa Tenggara Timur,26600.0
2024-07-26,Nusa Tenggara Timur,25750.0
2024-07-29,Nusa Tenggara Timur,25400.0
2024-07-30,Nusa Tenggara Timur,25400.0
2024-07-31,Nusa Tenggara Timur,25400.0
2024-08-01,Nusa Tenggara Timur,24600.0
2024-08-02,Nusa Tenggara Timur,23750.0
2024-08-05,Nusa Tenggara Timur,23350.0
2024-08-06,Nusa Tenggara Timur,22900.0
2024-08-07,Nusa Tenggara Timur,22900.0
2024-08-08,Nusa Tenggara Timur,22500.0
2024-08-09,Nusa Tenggara Timur,22100.0
2024-08-12,Nusa Tenggara Timur,22250.0
2024-08-13,Nusa Tenggara Timur,22250.0
2024-08-14,Nusa Tenggara Timur,22650.0
2024-08-15,Nusa Tenggara Timur,22500.0
2024-08-16,Nusa Tenggara Timur,22500.0
2024-08-19,Nusa Tenggara Timur,22500.0
2024-08-20,Nusa Tenggara Timur,22500.0
2024-08-21,Nusa Tenggara Timur,22500.0
2024-08-22,Nusa Tenggara Timur,22100.0
2024-08-23,Nusa Tenggara Timur,21650.0
2024-08-26,Nusa Tenggara Timur,21650.0
2024-08-27,Nusa Tenggara Timur,21650.0
2024-08-28,Nusa Tenggara Timur,21650.0
2024-08-29,Nusa Tenggara Timur,20850.0
2024-08-30,Nusa Tenggara Timur,20850.0
2024-09-02,Nusa Tenggara Timur,21650.0
2024-09-03,Nusa Tenggara Timur,21650.0
2024-09-04,Nusa Tenggara Timur,20850.0
2024-09-05,Nusa Tenggara Timur,20000.0
2024-09-06,Nusa Tenggara Timur,20000.0
2024-09-09,Nusa Tenggara Timur,20000.0
2024-09-10,Nusa Tenggara Timur,20000.0
2024-09-11,Nusa Tenggara Timur,20000.0
2024-09-12,Nusa Tenggara Timur,20150.0
2024-09-13,Nusa Tenggara Timur,20150.0
2024-09-16,Nusa Tenggara Timur,20150.0
2024-09-17,Nusa Tenggara Timur,20600.0
2024-09-18,Nusa Tenggara Timur,21000.0
2024-09-19,Nusa Tenggara Timur,21400.0
2024-09-20,Nusa Tenggara Timur,21850.0
2024-09-23,Nusa Tenggara Timur,21850.0
2024-09-24,Nusa Tenggara Timur,22250.0
2024-09-25,Nusa Tenggara Timur,21400.0
2024-09-26,Nusa Tenggara Timur,20600.0
2024-09-27,Nusa Tenggara Timur,20600.0
2024-09-30,Nusa Tenggara Timur,21650.0
2024-10-01,Nusa Tenggara Timur,21650.0
2024-10-02,Nusa Tenggara Timur,22500.0
2024-10-03,Nusa Tenggara Timur,23750.0
2024-10-04,Nusa Tenggara Timur,23750.0
2024-10-07,Nusa Tenggara Timur,24150.0
2024-10-08,Nusa Tenggara Timur,24150.0
2024-10-09,Nusa Tenggara Timur,24150.0
2024-10-10,Nusa Tenggara Timur,24150.0
2024-10-11,Nusa Tenggara Timur,24150.0
2024-10-14,Nusa Tenggara Timur,24150.0
2024-10-15,Nusa Tenggara Timur,24600.0
2024-10-16,Nusa Tenggara Timur,22900.0
2024-10-17,Nusa Tenggara Timur,23750.0
2024-10-18,Nusa Tenggara Timur,23750.0
2024-10-21,Nusa Tenggara Timur,23350.0
2024-10-22,Nusa Tenggara Timur,23350.0
2024-10-23,Nusa Tenggara Timur,24600.0
2024-10-24,Nusa Tenggara Timur,25000.0
2024-10-25,Nusa Tenggara Timur,25000.0
2024-10-28,Nusa Tenggara Timur,25400.0
2024-10-29,Nusa Tenggara Timur,25850.0
2024-10-30,Nusa Tenggara Timur,25000.0
2024-10-31,Nusa Tenggara Timur,24600.0
2024-11-01,Nusa Tenggara Timur,25400.0
2024-11-04,Nusa Tenggara Timur,25400.0
2024-11-05,Nusa Tenggara Timur,25400.0
2024-11-06,Nusa Tenggara Timur,25850.0
2024-11-07,Nusa Tenggara Timur,25000.0
2024-11-08,Nusa Tenggara Timur,25000.0
2024-11-11,Nusa Tenggara Timur,25850.0
2024-11-12,Nusa Tenggara Timur,26250.0
2024-11-13,Nusa Tenggara Timur,26250.0
2024-11-14,Nusa Tenggara Timur,27500.0
2024-11-15,Nusa Tenggara Timur,27500.0
2024-11-18,Nusa Tenggara Timur,28350.0
2024-11-19,Nusa Tenggara Timur,28350.0
2024-11-20,Nusa Tenggara Timur,28350.0
2024-11-21,Nusa Tenggara Timur,28750.0
2024-11-22,Nusa Tenggara Timur,28750.0
2024-11-25,Nusa Tenggara Timur,30400.0
2024-11-26,Nusa Tenggara Timur,32500.0
2024-11-27,Nusa Tenggara Timur,32500.0
2024-11-28,Nusa Tenggara Timur,33750.0
2024-11-29,Nusa Tenggara Timur,33750.0
2024-12-02,Nusa Tenggara Timur,33350.0
2024-12-03,Nusa Tenggara Timur,33350.0
2024-12-04,Nusa Tenggara Timur,33350.0
2024-12-05,Nusa Tenggara Timur,33750.0
2024-12-06,Nusa Tenggara Timur,33750.0
2024-12-09,Nusa Tenggara Timur,34150.0
2024-12-10,Nusa Tenggara Timur,35000.0
2024-12-11,Nusa Tenggara Timur,35850.0
2024-12-12,Nusa Tenggara Timur,37100.0
2024-12-13,Nusa Tenggara Timur,37100.0
2024-12-16,Nusa Tenggara Timur,37500.0
2024-12-17,Nusa Tenggara Timur,37500.0
2024-12-18,Nusa Tenggara Timur,37500.0
2024-12-19,Nusa Tenggara Timur,37900.0
2024-12-20,Nusa Tenggara Timur,37900.0
2024-12-23,Nusa Tenggara Timur,37900.0
2024-12-24,Nusa Tenggara Timur,38750.0
2024-12-25,Nusa Tenggara Timur,37500.0
2024-12-26,Nusa Tenggara Timur,38750.0
2024-12-27,Nusa Tenggara Timur,38750.0
2024-12-30,Nusa Tenggara Timur,39150.0
2024-12-31,Nusa Tenggara Timur,39150.0
2025-01-01,Nusa Tenggara Timur,39150.0
2025-01-02,Nusa Tenggara Timur,39150.0
2025-01-03,Nusa Tenggara Timur,38750.0
2025-01-06,Nusa Tenggara Timur,38750.0
2025-01-07,Nusa Tenggara Timur,40000.0
2025-01-08,Nusa Tenggara Timur,40000.0
2025-01-09,Nusa Tenggara Timur,40000.0
2025-01-10,Nusa Tenggara Timur,40000.0
2025-01-13,Nusa Tenggara Timur,40000.0
2025-01-14,Nusa Tenggara Timur,40000.0
2025-01-15,Nusa Tenggara Timur,40000.0
2025-01-16,Nusa Tenggara Timur,40000.0
2025-01-17,Nusa Tenggara Timur,40000.0
2025-01-20,Nusa Tenggara Timur,40000.0
2025-01-21,Nusa Tenggara Timur,40000.0
