Tanggal,Provinsi,Harga,delta_1h,pct_change_1h,z_score_30h,median_nasional_hari_itu,selisih_nasional,skor_anomali
2025-07-07,Lampung,40250.0,850.0,2.15736040609138,0.45832363616467076,0.0,2.15736040609138,0.46134614607636926
2025-07-08,Lampung,41900.0,1650.0,4.09937888198757,0.9915916408728,0.0,4.09937888198757,0.5250863916608263
2025-07-09,Lampung,41900.0,0.0,0.0,0.931853395645878,0.0,0.0,0.3363493553175678
2025-07-10,Lampung,44000.0,2100.0,5.011933174224348,1.60222577912219,0.0,5.011933174224348,0.5588262816694027
2025-07-11,Lampung,44150.0,150.0,0.3409090909090917,1.559425252980771,0.0,0.3409090909090917,0.38583906101370913
2025-07-14,Lampung,45150.0,1000.0,2.2650056625141524,1.815500161960539,1.3253012048192847,0.9397044576948677,0.4574364114760032
2025-07-15,Lampung,44500.0,-650.0,-1.439645625692132,1.4856807764109297,0.0,-1.439645625692132,0.4607546454636542
2025-07-16,Lampung,45400.0,900.0,2.0224719101123556,1.7175456106066327,0.0,2.0224719101123556,0.4498367855730633
2025-07-17,Lampung,45500.0,100.0,0.22026431718060735,1.643381085572471,0.0,0.22026431718060735,0.38571935330418405
2025-07-18,Lampung,45150.0,-350.0,-0.7692307692307665,1.4293087598864602,0.0,-0.7692307692307665,0.4103733936490522
2025-07-21,Lampung,46500.0,1350.0,2.9900332225913706,1.8418509337027638,1.7119838872104776,1.278049335380893,0.4931937183817459
2025-07-22,Lampung,48250.0,1750.0,3.7634408602150504,2.345482416208484,0.22813688212928174,3.5353039780857687,0.5182897011027641
2025-07-23,Lampung,49250.0,1000.0,2.0725388601036343,2.4096754795633633,0.0,2.0725388601036343,0.48233764897611964
2025-07-24,Lampung,50400.0,1150.0,2.3350253807106647,2.4246385762675002,0.0,2.3350253807106647,0.49540110202094123
2025-07-25,Lampung,52400.0,2000.0,3.9682539682539764,2.5875733343627996,0.6930693069306937,3.2751846613232827,0.5456310366330736
2025-07-28,Lampung,54000.0,1600.0,3.053435114503822,2.5701087147818695,1.5625,1.4909351145038219,0.5183264531776026
2025-07-29,Lampung,53750.0,-250.0,-0.462962962962965,2.202306772782273,0.0,-0.462962962962965,0.4251217953633186
2025-07-30,Lampung,53900.0,150.0,0.27906976744185297,1.9976975799289136,0.27906976744185297,0.0,0.39847140986246715
2025-07-31,Lampung,56000.0,2100.0,3.8961038961038863,2.1469358303556696,0.0,3.8961038961038863,0.5434777828224301
2025-08-01,Lampung,55900.0,-100.0,-0.17857142857142794,1.9111275911871453,0.0,-0.17857142857142794,0.39778738188320484
2025-08-04,Lampung,53400.0,-2500.0,-4.472271914132375,1.3567610575168818,0.6346328195829587,-5.106904733715334,0.6233562912979431
2025-08-05,Lampung,52750.0,-650.0,-1.217228464419473,1.159716723731864,0.0,-1.217228464419473,0.43788401704306346
2025-08-06,Lampung,53000.0,250.0,0.4739336492890933,1.123431923545707,0.0,0.4739336492890933,0.3871092949593234
2025-08-07,Lampung,53400.0,400.0,0.7547169811320753,1.1146812416875944,0.0,0.7547169811320753,0.4024428350557556
2025-08-08,Lampung,53500.0,100.0,0.1872659176029856,1.0597173463953264,0.0,0.1872659176029856,0.36844621941522293
2025-08-11,Lampung,51000.0,-2500.0,-4.672897196261683,0.5798156894680869,0.0,-4.672897196261683,0.6071373726044494
2025-08-12,Lampung,50750.0,-250.0,-0.4901960784313708,0.4850442274290153,0.0,-0.4901960784313708,0.38209980868502175
2025-08-13,Lampung,50250.0,-500.0,-0.9852216748768461,0.3402636487199976,0.0,-0.9852216748768461,0.40807269314271405
2025-08-14,Lampung,48900.0,-1350.0,-2.68656716417911,0.01653987804474585,0.0,-2.68656716417911,0.4839587740086771
2025-08-15,Lampung,47650.0,-1250.0,-2.556237218813906,-0.3206863362803475,0.0,-2.556237218813906,0.47362672817959367
2025-08-18,Lampung,42500.0,-5150.0,-10.80797481636936,-1.5261946764880365,0.0,-10.80797481636936,0.7153071570699178
2025-08-19,Lampung,42500.0,0.0,0.0,-1.5424780120039392,-3.0905077262693204,3.0905077262693204,0.43529666720199206
2025-08-20,Lampung,41650.0,-850.0,-2.0000000000000018,-1.7306688846595062,-0.5485893416927845,-1.4514106583072173,0.44270337362832696
2025-08-21,Lampung,42000.0,350.0,0.8403361344537785,-1.5995056517919326,0.0,0.8403361344537785,0.43330620622597393
2025-08-22,Lampung,41250.0,-750.0,-1.7857142857142905,-1.692762510463757,-0.6211180124223614,-1.164596273291929,0.4349335440981989
2025-08-25,Lampung,38150.0,-3100.0,-7.515151515151519,-2.1459220296085713,-1.749999999999996,-5.765151515151523,0.6574780118899037
2025-08-26,Lampung,38750.0,600.0,1.572739187418093,-1.8817648586529212,0.0,1.572739187418093,0.4858108734668385
2025-08-27,Lampung,37900.0,-850.0,-2.1935483870967776,-1.8790423544013444,-0.1769911504424737,-2.016557236654304,0.4583474530851408
2025-08-28,Lampung,36900.0,-1000.0,-2.638522427440637,-1.8847222235115901,-0.31645569620253333,-2.322066731238104,0.4713146198400832
2025-08-29,Lampung,36400.0,-500.0,-1.3550135501354976,-1.8118158541121567,0.0,-1.3550135501354976,0.4275087229038713
2025-09-01,Lampung,36400.0,0.0,0.0,-1.669649349500245,-1.1587485515643148,1.1587485515643148,0.38473067456910504
2025-09-02,Lampung,36250.0,-150.0,-0.4120879120879106,-1.5598118939254322,-0.4120879120879106,0.0,0.37014187453688263
2025-09-03,Lampung,36650.0,400.0,1.1034482758620623,-1.3929463517746083,-0.3516998827667095,1.4551481586287718,0.44262825038674075
2025-09-04,Lampung,36000.0,-650.0,-1.7735334242837686,-1.375031983842294,-0.2515723270440251,-1.5219610972397435,0.42651055771166385
2025-09-05,Lampung,36000.0,0.0,0.0,-1.2789411232918246,0.0,0.0,0.33585924170256787
2025-09-08,Lampung,37000.0,1000.0,2.777777777777768,-1.0720861185748534,-1.7652250661959412,4.543002843973709,0.5376868258114139
2025-09-09,Lampung,36400.0,-600.0,-1.6216216216216162,-1.0790247205955443,0.0,-1.6216216216216162,0.42442428397558835
2025-09-10,Lampung,36650.0,250.0,0.6868131868131844,-0.9801627112616031,-0.9146341463414642,1.6014473331546486,0.42198247251311816
2025-09-11,Lampung,36250.0,-400.0,-1.0914051841746208,-0.9774691122124314,-0.6729475100942128,-0.418457674080408,0.4003981189325616
2025-09-12,Lampung,35500.0,-750.0,-2.0689655172413834,-1.0287074742583817,-0.14025245441795509,-1.9287130628234284,0.43407960125200235
2025-09-15,Lampung,35250.0,-250.0,-0.7042253521126751,-1.005532442752556,-1.21293800539084,0.508712653278165,0.3989198214186032
2025-09-16,Lampung,35250.0,0.0,0.0,-0.9489950368010496,0.0,0.0,0.3336558179118868
2025-09-17,Lampung,35250.0,0.0,0.0,-0.8990153598318562,0.0,0.0,0.3335744123514069
2025-09-18,Lampung,37000.0,1750.0,4.964539007092195,-0.5652104816845175,0.0,4.964539007092195,0.5704866305379586
2025-09-19,Lampung,36150.0,-850.0,-2.297297297297296,-0.6788526202123124,0.0,-2.297297297297296,0.45233008032961813
2025-09-22,Lampung,36000.0,-150.0,-0.4149377593360981,-0.6674317246041785,-1.2048192771084376,0.7898815177723395,0.3901412963604843
2025-09-23,Lampung,36000.0,0.0,0.0,-0.6324499828265631,0.0,0.0,0.3351284061046252
2025-09-24,Lampung,35000.0,-1000.0,-2.777777777777779,-0.8724090311170342,0.0,-2.777777777777779,0.46718167177940334
2025-09-25,Lampung,35000.0,0.0,0.0,-0.8909047445449956,0.0,0.0,0.3335744123514069
2025-09-26,Lampung,35500.0,500.0,1.4285714285714235,-0.751223518813417,0.0,1.4285714285714235,0.4287575410655912
2025-09-29,Lampung,35250.0,-250.0,-0.7042253521126751,-0.8239746993147017,-1.1162790697674452,0.41205371765477006,0.3948291646415451
2025-09-30,Lampung,35250.0,0.0,0.0,-0.8038252373756489,0.0,0.0,0.3336292057540868
2025-10-01,Lampung,35000.0,-250.0,-0.7092198581560294,-0.924215137501539,0.0,-0.7092198581560294,0.38439792805546036
2025-10-02,Lampung,35500.0,500.0,1.4285714285714235,-0.6248180484883465,0.0,1.4285714285714235,0.42569685717893846
2025-10-03,Lampung,35500.0,0.0,0.0,-0.6681722439789617,0.0,0.0,0.3352603756683629
2025-10-06,Lampung,37000.0,1500.0,4.225352112676051,1.0129649392619364,0.0,4.225352112676051,0.5268749328253146
2025-10-07,Lampung,37150.0,150.0,0.40540540540541237,1.4446476871694962,0.0,0.40540540540541237,0.38423223327807404
2025-10-08,Lampung,37150.0,0.0,0.0,1.585643511297793,0.0,0.0,0.3488826465172786
2025-10-09,Lampung,37150.0,0.0,0.0,1.547873400824639,0.0,0.0,0.3478671249655822
2025-10-10,Lampung,36500.0,-650.0,-1.749663526244949,0.6445137683795119,0.0,-1.749663526244949,0.44394198922229894
2025-10-13,Lampung,37750.0,1250.0,3.424657534246567,2.1199148073196623,0.0,3.424657534246567,0.4982841842819991
2025-10-14,Lampung,37150.0,-600.0,-1.5894039735099286,1.2834612991764445,0.0,-1.5894039735099286,0.4526200059286948
2025-10-15,Lampung,37150.0,0.0,0.0,1.2378599843894587,0.0,0.0,0.33966283780320183
2025-10-16,Lampung,37000.0,-150.0,-0.40376850605652326,0.9989460519142225,0.0,-0.40376850605652326,0.37739765740947734
2025-10-17,Lampung,37650.0,650.0,1.75675675675675,1.6227406592493951,0.0,1.75675675675675,0.4344425859608083
2025-10-20,Lampung,37000.0,-650.0,-1.726427622841964,0.8894047877461935,0.0,-1.726427622841964,0.44884525831239896
2025-10-21,Lampung,37150.0,150.0,0.40540540540541237,1.0122397302208892,0.0,0.40540540540541237,0.3797551680650117
2025-10-22,Lampung,35500.0,-1650.0,-4.4414535666218,-0.7686402662618462,0.0,-4.4414535666218,0.5495942748321571
2025-10-23,Lampung,36000.0,500.0,1.4084507042253502,-0.2089779503863994,0.0,1.4084507042253502,0.4217018745190196
2025-10-24,Lampung,37000.0,1000.0,2.777777777777768,0.8340871007808947,0.0,2.777777777777768,0.4775295124781225
2025-10-27,Lampung,37400.0,400.0,1.08108108108107,1.1892175988091342,0.0,1.08108108108107,0.4087051704876121
2025-10-28,Lampung,37900.0,500.0,1.3368983957219305,1.601202887713628,0.0,1.3368983957219305,0.4186916198144344
2025-10-29,Lampung,38250.0,350.0,0.923482849604218,1.8053183408823479,0.0,0.923482849604218,0.41442290868563786
2025-10-30,Lampung,38250.0,0.0,0.0,1.6793282790159505,0.0,0.0,0.3514142620474991
2025-10-31,Lampung,37150.0,-1100.0,-2.875816993464053,0.5635186790105855,0.0,-2.875816993464053,0.4889166466200412
2025-11-03,Lampung,37150.0,0.0,0.0,0.5263351360680756,0.0,0.0,0.3380874693951001
2025-11-04,Lampung,36900.0,-250.0,-0.6729475100942128,0.2530763422601944,0.0,-0.6729475100942128,0.3830781078416774
2025-11-05,Lampung,36250.0,-650.0,-1.7615176151761558,-0.4489091466844546,0.0,-1.7615176151761558,0.4372589628170073
2025-11-06,Lampung,36250.0,0.0,0.0,-0.5182947515095355,0.0,0.0,0.33690461444340764
2025-11-07,Lampung,36500.0,250.0,0.6896551724137945,-0.29168376744207997,0.0,0.6896551724137945,0.3950010052152485
2025-11-10,Lampung,35900.0,-600.0,-1.6438356164383605,-1.0242626064970228,0.0,-1.6438356164383605,0.42568485260755967
2025-11-11,Lampung,36900.0,1000.0,2.785515320334264,0.0781118164151102,0.0,2.785515320334264,0.48968207348692766
2025-11-12,Lampung,36900.0,0.0,0.0,0.0,0.0,0.0,0.3369599880400299
2025-11-13,Lampung,35900.0,-1000.0,-2.7100271002710064,-1.4276809815786828,0.0,-2.7100271002710064,0.46169750334042486
2025-11-14,Lampung,36500.0,600.0,1.671309192200554,-0.6736481591408149,0.0,1.671309192200554,0.44137921262114915
2025-11-17,Lampung,38250.0,1750.0,4.794520547945202,1.7908601768517307,0.0,4.794520547945202,0.5419467631697932
2025-11-18,Lampung,38000.0,-250.0,-0.6535947712418277,1.3508587022889416,0.0,-0.6535947712418277,0.39642893478426366
2025-11-19,Lampung,38750.0,750.0,1.9736842105263053,2.1167169095433516,0.0,1.9736842105263053,0.4623124142050218
2025-11-20,Lampung,38750.0,0.0,0.0,1.9116206198638963,0.0,0.0,0.36379976045404006
2025-11-21,Lampung,38750.0,0.0,0.0,1.7390407515963622,0.0,0.0,0.35519980936545803
2025-11-24,Lampung,39650.0,900.0,2.3225806451612874,2.401896095223119,1.1904761904761862,1.1321044546851011,0.47430800068915685
2025-11-25,Lampung,39750.0,100.0,0.2522068095838659,2.19786838999852,0.0,0.2522068095838659,0.4089431095794693
2025-11-26,Lampung,39500.0,-250.0,-0.6289308176100628,1.787098352207296,0.0,-0.6289308176100628,0.4096714229827864
2025-11-27,Lampung,39750.0,250.0,0.6329113924050667,1.811818696383977,0.5398110661268607,0.09310032627820597,0.4068685101481956
2025-11-28,Lampung,40500.0,750.0,1.8867924528301883,2.1434045103799755,0.7874015748031482,1.09939087802704,0.4572140007749295
2025-12-01,Lampung,42650.0,2150.0,5.308641975308648,2.9845780678781746,2.564102564102555,2.744539411206093,0.5805328885471295
2025-12-02,Lampung,43250.0,600.0,1.4067995310668158,2.7624169055380166,0.39215686274509665,1.0146426683217191,0.46581891404085396
2025-12-03,Lampung,43250.0,0.0,0.0,2.4137077414776256,0.0,0.0,0.38892335896319435
2025-12-04,Lampung,43250.0,0.0,0.0,2.1460526159537823,0.0,0.0,0.37730677406375684
2025-12-05,Lampung,43400.0,150.0,0.3468208092485492,1.9801803339659896,0.0,0.3468208092485492,0.3960214176796057
2025-12-08,Lampung,45150.0,1750.0,4.0322580645161255,2.352331505111353,4.292237442922375,-0.25997937840624985,0.5393075500304633
2025-12-09,Lampung,47500.0,2350.0,5.204872646733105,2.697769101576897,0.0,5.204872646733105,0.5812867043374621
2025-12-10,Lampung,47400.0,-100.0,-0.21052631578947212,2.3120375400828617,0.09652509652509078,-0.3070514123145629,0.41555546322116266
2025-12-11,Lampung,45500.0,-1900.0,-4.008438818565397,1.6029707505761555,0.0,-4.008438818565397,0.5772362196201916
2025-12-12,Lampung,46000.0,500.0,1.098901098901095,1.60010518788341,0.0,1.098901098901095,0.41694119783647526
2025-12-15,Lampung,44650.0,-1350.0,-2.934782608695652,1.1493243436623193,0.0,-2.934782608695652,0.5130889312974789
2025-12-16,Lampung,43400.0,-1250.0,-2.799552071668532,0.7580769200359471,0.0,-2.799552071668532,0.49261894618043217
2025-12-17,Lampung,42500.0,-900.0,-2.073732718894006,0.4674627041797944,0.0,-2.073732718894006,0.4544004621384388
2025-12-18,Lampung,41500.0,-1000.0,-2.352941176470591,0.1459813791155395,0.0,-2.352941176470591,0.46107496873307907
2025-12-19,Lampung,40900.0,-600.0,-1.4457831325301207,-0.06909232739399569,0.0,-1.4457831325301207,0.4277738487848637
2025-12-22,Lampung,36900.0,-4000.0,-9.7799511002445,-1.2730933203645174,0.0,-9.7799511002445,0.6972209429074302
2025-12-23,Lampung,36900.0,0.0,0.0,-1.2730933203645174,0.0,0.0,0.33585924170256787
2025-12-24,Lampung,36900.0,0.0,0.0,-1.2730933203645174,0.0,0.0,0.33585924170256787
2025-12-25,Lampung,36900.0,0.0,0.0,-1.3022938637795696,0.0,0.0,0.33621943237442975
2025-12-26,Lampung,36900.0,0.0,0.0,-1.3138398647452698,0.0,0.0,0.3365315602131519
2025-12-29,Lampung,37000.0,100.0,0.27100271002709064,-1.2529599622492145,-1.2631578947368438,1.5341606047639345,0.4051420629295339
2025-12-30,Lampung,36650.0,-350.0,-0.9459459459459474,-1.3234519208721258,0.0,-0.9459459459459474,0.3968508249010352
2025-12-31,Lampung,36750.0,100.0,0.27285129604366354,-1.2492773327722975,0.0,0.27285129604366354,0.3768645666012331
2023-01-13,Maluku,44750.0,0.0,0.0,1.370031292847305,0.0,0.0,0.34283230750707555
2023-01-16,Maluku,44750.0,0.0,0.0,1.2036966995907186,0.557103064066844,-0.557103064066844,0.3551482264814216
2023-01-17,Maluku,44750.0,0.0,0.0,1.0872901324273523,0.0,0.0,0.33735536980135944
2023-01-18,Maluku,44750.0,0.0,0.0,0.9998576150514027,0.0,0.0,0.3372600825457982
2023-01-19,Maluku,44750.0,0.0,0.0,0.9310099508514631,0.0,0.0,0.3363493553175678
2023-01-20,Maluku,44750.0,0.0,0.0,0.8749315818932698,0.0,0.0,0.33801726777476543
2023-01-23,Maluku,44750.0,0.0,0.0,0.8280786712108243,0.0,0.0,0.3365028503378688
2023-01-24,Maluku,44750.0,0.0,0.0,0.7881513413196424,0.0,0.0,0.3377409404567322
2023-01-25,Maluku,44750.0,0.0,0.0,0.7535826005327286,0.0,0.0,0.3375120336319827
2023-01-26,Maluku,44750.0,0.0,0.0,0.7232626055080099,0.0,0.0,0.3366707451513754
2023-01-27,Maluku,44750.0,0.0,0.0,0.6963800431563772,0.0,0.0,0.3366707451513754
2023-01-30,Maluku,44750.0,0.0,0.0,0.6723260311151019,0.0,0.0,0.3372533378717916
2023-01-31,Maluku,44750.0,0.0,0.0,0.6506333475189089,0.0,0.0,0.3385206988233731
2023-02-01,Maluku,44750.0,0.0,0.0,0.6309365926092214,0.0,0.0,0.3391820784209662
2023-02-02,Maluku,44750.0,0.0,0.0,0.6129452575220167,0.0,0.0,0.33967461408752686
2023-02-03,Maluku,44750.0,0.0,0.0,0.5964250290442945,0.0,0.0,0.33927119487337587
2023-02-06,Maluku,45000.0,250.0,0.5586592178770999,0.9481316892491819,0.5780346820809301,-0.019375464203830184,0.39122124198922015
2023-02-07,Maluku,45000.0,0.0,0.0,0.915383637411219,0.0,0.0,0.33635778782917714
2023-02-08,Maluku,45000.0,0.0,0.0,0.8858466407310139,0.0,0.0,0.33749488947810663
2023-02-09,Maluku,45000.0,0.0,0.0,0.8590256427514696,0.0,0.0,0.3376072273535828
2023-02-10,Maluku,45000.0,0.0,0.0,0.8345264530631993,0.0,0.0,0.3367763947508431
2023-02-13,Maluku,45000.0,0.0,0.0,0.8076906785457695,-0.36496350364964014,0.36496350364964014,0.3477439756580424
2023-02-14,Maluku,43750.0,-1250.0,-2.777777777777779,-1.1192162860760941,0.0,-2.777777777777779,0.47266391262839164
2023-02-15,Maluku,43750.0,0.0,0.0,-1.1680662982900722,0.0,0.0,0.3331812706039653
2023-02-16,Maluku,43750.0,0.0,0.0,-1.2709697386721568,0.0,0.0,0.33585924170256787
2023-02-17,Maluku,43750.0,0.0,0.0,-1.3942626159402973,0.0,0.0,0.3365743944658026
2023-02-20,Maluku,43750.0,0.0,0.0,-1.5466097358551105,-1.4409221902017322,1.4409221902017322,0.3865093900432475
2023-02-21,Maluku,43750.0,0.0,0.0,-1.7429614124144284,0.0,0.0,0.3497095705126636
2023-02-22,Maluku,43750.0,0.0,0.0,-1.7429614124144284,0.0,0.0,0.3497095705126636
2023-02-23,Maluku,43750.0,0.0,0.0,-1.5982072292688971,0.0,0.0,0.34286232572868264
2023-02-24,Maluku,43150.0,-600.0,-1.3714285714285679,-2.4215656791346754,0.0,-1.3714285714285679,0.48280289958555683
2023-02-27,Maluku,43150.0,0.0,0.0,-2.1361148007168187,-1.19760479041916,1.19760479041916,0.4155761563412094
2023-02-28,Maluku,43150.0,0.0,0.0,-1.9179061096038006,0.0,0.0,0.36220609913235113
2023-03-01,Maluku,43150.0,0.0,0.0,-1.7429314149889463,0.0,0.0,0.3497095705126636
2023-03-02,Maluku,43150.0,0.0,0.0,-1.597676008285465,0.0,0.0,0.3424328958632787
2023-03-03,Maluku,43150.0,0.0,0.0,-1.4738614638958638,0.0,0.0,0.3370840843024983
2023-03-06,Maluku,42900.0,-250.0,-0.5793742757821518,-1.6635477655464517,0.0,-0.5793742757821518,0.3918819802307176
2023-03-07,Maluku,42900.0,0.0,0.0,-1.5313627756552093,0.0,0.0,0.33872516995999297
2023-03-08,Maluku,42900.0,0.0,0.0,-1.4173671746247212,0.0,0.0,0.33672672646775387
2023-03-09,Maluku,41650.0,-1250.0,-2.9137529137529095,-2.5438700023899865,0.0,-2.9137529137529095,0.5396147353105746
2023-03-10,Maluku,41650.0,0.0,0.0,-2.23546218490081,0.0,0.0,0.38820191189929687
2023-03-13,Maluku,41650.0,0.0,0.0,-2.0036566774743445,0.0,0.0,0.3701288198278417
2023-03-14,Maluku,41650.0,0.0,0.0,-1.820247776661964,0.0,0.0,0.35361730655983253
2023-03-15,Maluku,41650.0,0.0,0.0,-1.6697745005548836,0.0,0.0,0.3445754550414682
2023-03-16,Maluku,41650.0,0.0,0.0,-1.5429705888020844,0.0,0.0,0.33885956236838355
2023-03-17,Maluku,41650.0,0.0,0.0,-1.43391961655699,0.0,0.0,0.3370840843024983
2023-03-20,Maluku,42500.0,850.0,2.0408163265306145,-0.645938034315191,0.0,2.0408163265306145,0.46291809547522217
2023-03-21,Maluku,42500.0,0.0,0.0,-0.5952630331929506,0.0,0.0,0.33493829968265465
2023-03-22,Maluku,41900.0,-600.0,-1.4117647058823568,-1.0960852726120478,0.0,-1.4117647058823568,0.41450706267325726
2023-03-23,Maluku,41900.0,0.0,0.0,-1.0461530734077171,0.0,0.0,0.3351962394797883
2023-03-24,Maluku,42500.0,600.0,1.4319809069212486,-0.3836835045844451,0.0,1.4319809069212486,0.42750451530049377
2023-03-27,Maluku,42500.0,0.0,0.0,-0.3258033025938091,0.0,0.0,0.3369277337139541
2023-03-28,Maluku,43150.0,650.0,1.5294117647058902,0.5091142816217296,0.0,1.5294117647058902,0.4348475951672124
2023-03-29,Maluku,43150.0,0.0,0.0,0.5472004817925914,0.0,0.0,0.3380874693951001
2023-03-30,Maluku,43150.0,0.0,0.0,0.5879647863896141,0.0,0.0,0.33927119487337587
2023-03-31,Maluku,43150.0,0.0,0.0,0.6318625440560572,0.0,0.0,0.3391820784209662
2023-04-03,Maluku,43150.0,0.0,0.0,0.6794632472650057,-0.9063444108761365,0.9063444108761365,0.36238727991697656
2023-04-04,Maluku,42500.0,-650.0,-1.5063731170335992,-0.18027307981934546,0.0,-1.5063731170335992,0.4331510282943964
2023-04-05,Maluku,42500.0,0.0,0.0,-0.1255646152843349,0.0,0.0,0.3370216672174114
2023-04-06,Maluku,41900.0,-600.0,-1.4117647058823568,-0.9953057865879886,0.0,-1.4117647058823568,0.41628352892769555
2023-04-07,Maluku,41900.0,0.0,0.0,-0.9310926698015022,0.0,0.0,0.33386566444893223
2023-04-10,Maluku,42500.0,600.0,1.4319809069212486,0.07126059488968883,0.0,1.4319809069212486,0.43101826863930903
2023-04-11,Maluku,42500.0,0.0,0.0,0.10943559901198137,0.0,0.0,0.33931523796202956
2023-04-12,Maluku,41900.0,-600.0,-1.4117647058823568,-0.8420694532057883,0.0,-1.4117647058823568,0.4176964517701804
2023-04-13,Maluku,41900.0,0.0,0.0,-0.7861514907804766,0.0,0.0,0.33361931624027713
2023-04-14,Maluku,40000.0,-1900.0,-4.534606205250602,-3.2180653206175536,0.0,-4.534606205250602,0.6180683584327074
2023-04-17,Maluku,40000.0,0.0,0.0,-2.693675246365625,0.0,0.0,0.4314063263843208
2023-04-18,Maluku,40000.0,0.0,0.0,-2.343947658904529,0.0,0.0,0.40545863390344156
2023-04-19,Maluku,40000.0,0.0,0.0,-2.0877097270470895,0.0,0.0,0.37407976331400766
2023-04-20,Maluku,40000.0,0.0,0.0,-1.8978285356682676,0.0,0.0,0.3572474436403622
2023-04-21,Maluku,40000.0,0.0,0.0,-1.7422649133752521,0.0,0.0,0.3497095705126636
2023-04-24,Maluku,40000.0,0.0,0.0,-1.6111966385117285,0.0,0.0,0.34263042822932444
2023-04-25,Maluku,40000.0,0.0,0.0,-1.4983312976360332,0.0,0.0,0.33803649284243253
2023-04-26,Maluku,40650.0,650.0,1.6250000000000098,-0.8957657347555363,2.617801047120416,-0.9928010471204063,0.4477203495215735
2023-04-27,Maluku,40000.0,-650.0,-1.5990159901599021,-1.3551203161111245,0.0,-1.5990159901599021,0.4236804876420819
2023-04-28,Maluku,40000.0,0.0,0.0,-1.2715672353986693,0.0,0.0,0.33585924170256787
2023-05-03,Maluku,40000.0,0.0,0.0,-1.0782711153573057,0.0,0.0,0.33448857032605117
2023-05-04,Maluku,40000.0,0.0,0.0,-1.0111738346159629,0.0,0.0,0.3344479961613811
2023-05-05,Maluku,40000.0,0.0,0.0,-0.943893776194361,0.0,0.0,0.3336558179118868
2023-05-08,Maluku,44400.0,4400.0,11.00000000000001,2.1373538097993836,1.0765550239234534,9.923444976076556,0.708047161310217
2023-05-09,Maluku,44400.0,0.0,0.0,2.0050200456539473,0.0,0.0,0.365923697910483
2023-05-10,Maluku,46900.0,2500.0,5.630630630630629,2.997134823935963,0.0,5.630630630630629,0.5966158967436661
2023-05-11,Maluku,47900.0,1000.0,2.1321961620469176,2.912626767944193,0.0,2.1321961620469176,0.5061227162451674
