Provinsi_Asal,Provinsi_Tujuan,lag_hari,p_value_raw,kontrol,n_observasi,jenis_pasangan,p_value_terkoreksi,signifikan
Banten,Nusa Tenggara Timur,14,0.6926441479003828,dengan_kontrol,574,acak,0.8370322029007646,False
Bali,Papua Barat,1,0.8347562364532294,dengan_kontrol,574,acak,0.9173145455529993,False
Bali,Papua Barat,3,0.7754945028375841,dengan_kontrol,574,acak,0.8939417900145061,False
Bali,Papua Barat,7,0.18890756161752337,dengan_kontrol,574,acak,0.4192103503965197,False
Bali,Papua Barat,14,0.1089596374408644,dengan_kontrol,574,acak,0.3131090763981499,False
Sulawesi Utara,Bali,1,0.7954787705243689,dengan_kontrol,574,acak,0.9065285134180843,False
Sulawesi Utara,Bali,3,0.9905412189078405,dengan_kontrol,574,acak,0.992769026657677,False
Sulawesi Utara,Bali,7,0.6434225920214134,dengan_kontrol,574,acak,0.7968081634940104,False
Sulawesi Utara,Bali,14,0.9488432125296683,dengan_kontrol,574,acak,0.9787340968275849,False
Nusa Tenggara Barat,Sumatera Utara,1,0.557878480131882,dengan_kontrol,574,acak,0.7601933020390326,False
Nusa Tenggara Barat,Sumatera Utara,3,0.2753181110443627,dengan_kontrol,574,acak,0.5301471644591161,False
Nusa Tenggara Barat,Sumatera Utara,7,0.15699103607262738,dengan_kontrol,574,acak,0.38775725708329606,False
Nusa Tenggara Barat,Sumatera Utara,14,0.4293633293621563,dengan_kontrol,574,acak,0.652537116187897,False
Kalimantan Selatan,Nusa Tenggara Timur,1,0.8401161394235173,dengan_kontrol,574,acak,0.9191293618907597,False
Kalimantan Selatan,Nusa Tenggara Timur,3,0.9614331607494765,dengan_kontrol,574,acak,0.9787340968275849,False
Kalimantan Selatan,Nusa Tenggara Timur,7,0.14260281065179964,dengan_kontrol,574,acak,0.37281780562561995,False
Kalimantan Selatan,Nusa Tenggara Timur,14,0.027060748789634825,dengan_kontrol,574,acak,0.11275311995681178,False
Riau,Sulawesi Selatan,1,0.16414290287705943,dengan_kontrol,574,acak,0.39315665359774715,False
Riau,Sulawesi Selatan,3,0.3753319110799964,dengan_kontrol,574,acak,0.6127867935999941,False
Riau,Sulawesi Selatan,7,0.77262552780726,dengan_kontrol,574,acak,0.8932087026673526,False
Riau,Sulawesi Selatan,14,0.5333770178350548,dengan_kontrol,574,acak,0.7459818431259507,False
Sulawesi Tengah,Kepulauan Bangka Belitung,1,1.8139853968113492e-05,dengan_kontrol,574,acak,0.00036279707936226984,True
Sulawesi Tengah,Kepulauan Bangka Belitung,3,3.186226215587194e-05,dengan_kontrol,574,acak,0.0005793138573794898,True
Sulawesi Tengah,Kepulauan Bangka Belitung,7,0.0006740280893143142,dengan_kontrol,574,acak,0.0061275280846755835,True
Sulawesi Tengah,Kepulauan Bangka Belitung,14,0.006913258704983177,dengan_kontrol,574,acak,0.038406992805462094,True
Kalimantan Utara,Banten,1,0.14918640006721468,dengan_kontrol,574,acak,0.3789039560620724,False
Kalimantan Utara,Banten,3,0.4071198691464125,dengan_kontrol,574,acak,0.6367062717801094,False
Kalimantan Utara,Banten,7,0.8459880299091971,dengan_kontrol,574,acak,0.9220577982661549,False
Kalimantan Utara,Banten,14,0.9459709579469802,dengan_kontrol,574,acak,0.9787340968275849,False
Jambi,Nusa Tenggara Barat,1,0.010985608300790059,dengan_kontrol,574,acak,0.05424991753476572,False
Jambi,Nusa Tenggara Barat,3,0.002713785645636567,dengan_kontrol,574,acak,0.019384183183118336,True
Jambi,Nusa Tenggara Barat,7,0.0040611689600740545,dengan_kontrol,574,acak,0.025651812174437523,True
Jambi,Nusa Tenggara Barat,14,0.010550425984006517,dengan_kontrol,574,acak,0.05308582497121913,False
DI Yogyakarta,Riau,1,0.6229964447994941,dengan_kontrol,574,acak,0.7886202903170139,False
DI Yogyakarta,Riau,3,0.9606046916213374,dengan_kontrol,574,acak,0.9787340968275849,False
DI Yogyakarta,Riau,7,0.6882373101882135,dengan_kontrol,574,acak,0.8370322029007646,False
DI Yogyakarta,Riau,14,0.8253028360934704,dengan_kontrol,574,acak,0.911387750792356,False
Kalimantan Timur,Jawa Tengah,1,0.05712765419610487,dengan_kontrol,574,acak,0.2051042237992556,False
Kalimantan Timur,Jawa Tengah,3,0.17940196497186373,dengan_kontrol,574,acak,0.41241831028014647,False
Kalimantan Timur,Jawa Tengah,7,0.10635899699294563,dengan_kontrol,574,acak,0.31282057939101654,False
Kalimantan Timur,Jawa Tengah,14,0.16769732479121371,dengan_kontrol,574,acak,0.39927934474098503,False
Sulawesi Barat,Bali,1,0.1317155622862521,dengan_kontrol,574,acak,0.35359882492953587,False
Sulawesi Barat,Bali,3,0.47509176029703604,dengan_kontrol,574,acak,0.6935818549885272,False
Sulawesi Barat,Bali,7,0.6101339760749454,dengan_kontrol,574,acak,0.7781449748608389,False
Sulawesi Barat,Bali,14,0.0022055018534474034,dengan_kontrol,574,acak,0.016645297007150214,True
Maluku Utara,Sulawesi Tengah,1,0.6053683190437026,dengan_kontrol,574,acak,0.7781449748608389,False
Maluku Utara,Sulawesi Tengah,3,0.8251105149660066,dengan_kontrol,574,acak,0.911387750792356,False
Maluku Utara,Sulawesi Tengah,7,0.7240802555053711,dengan_kontrol,574,acak,0.8645734394093983,False
Maluku Utara,Sulawesi Tengah,14,0.5820159986185882,dengan_kontrol,574,acak,0.7668178022596069,False
Jambi,Jawa Barat,1,0.09654410644212277,dengan_kontrol,574,acak,0.29337774404211514,False
Jambi,Jawa Barat,3,0.034566733561969744,dengan_kontrol,574,acak,0.14108870841620305,False
Jambi,Jawa Barat,7,0.3431447236008755,dengan_kontrol,574,acak,0.5941899975772735,False
Jambi,Jawa Barat,14,0.562672981731533,dengan_kontrol,574,acak,0.7601933020390326,False
Kalimantan Timur,Kepulauan Riau,1,0.039354612267444786,dengan_kontrol,574,acak,0.15585985056413776,False
Kalimantan Timur,Kepulauan Riau,3,0.27451660241723413,dengan_kontrol,574,acak,0.5301471644591161,False
Kalimantan Timur,Kepulauan Riau,7,0.40430182564070366,dengan_kontrol,574,acak,0.636695788410557,False
Kalimantan Timur,Kepulauan Riau,14,0.9236615599024177,dengan_kontrol,574,acak,0.9646595925873814,False
DI Yogyakarta,Bali,1,0.37025730842368176,dengan_kontrol,574,acak,0.6094770509031798,False
DI Yogyakarta,Bali,3,0.48813118487290197,dengan_kontrol,574,acak,0.7026924896211205,False
DI Yogyakarta,Bali,7,0.3666116713670084,dengan_kontrol,574,acak,0.6084841018539558,False
DI Yogyakarta,Bali,14,0.9120990072158301,dengan_kontrol,574,acak,0.9550774944668379,False
Gorontalo,DI Yogyakarta,1,8.055386989572777e-09,dengan_kontrol,574,acak,5.370257993048518e-07,True
Gorontalo,DI Yogyakarta,3,1.0682559340452276e-07,dengan_kontrol,574,acak,4.27302373618091e-06,True
Gorontalo,DI Yogyakarta,7,2.293291252748494e-08,dengan_kontrol,574,acak,1.0192405567771085e-06,True
Gorontalo,DI Yogyakarta,14,1.4418180721378201e-06,dengan_kontrol,574,acak,3.84484819236752e-05,True
Sulawesi Tenggara,Lampung,1,0.8733509966006311,dengan_kontrol,574,acak,0.9390870931189581,False
Sulawesi Tenggara,Lampung,3,0.05742918266379158,dengan_kontrol,574,acak,0.2051042237992556,False
Sulawesi Tenggara,Lampung,7,0.0020321360990446,dengan_kontrol,574,acak,0.015631816146496922,True
Sulawesi Tenggara,Lampung,14,0.034097783038551245,dengan_kontrol,574,acak,0.1406094145919639,False
Sulawesi Barat,Jawa Timur,1,0.01529129447331559,dengan_kontrol,574,acak,0.07281568796816948,False
Sulawesi Barat,Jawa Timur,3,0.09754809989400329,dengan_kontrol,574,acak,0.29337774404211514,False
Sulawesi Barat,Jawa Timur,7,0.0028451231138505654,dengan_kontrol,574,acak,0.01996577623754783,True
Sulawesi Barat,Jawa Timur,14,0.008067498382995784,dengan_kontrol,574,acak,0.04360809936754478,True
Kalimantan Timur,Sumatera Barat,1,0.042749238828469885,dengan_kontrol,574,acak,0.16442014934026877,False
Kalimantan Timur,Sumatera Barat,3,0.12432852362701732,dengan_kontrol,574,acak,0.3432009612013604,False
Kalimantan Timur,Sumatera Barat,7,0.3196483031224974,dengan_kontrol,574,acak,0.5722967377303184,False
Kalimantan Timur,Sumatera Barat,14,0.25259984664206525,dengan_kontrol,574,acak,0.512037002738971,False
Kalimantan Utara,Jawa Barat,1,0.6234242222672383,dengan_kontrol,574,acak,0.7886202903170139,False
Kalimantan Utara,Jawa Barat,3,0.25098289159828446,dengan_kontrol,574,acak,0.512037002738971,False
Kalimantan Utara,Jawa Barat,7,0.5211947281472102,dengan_kontrol,574,acak,0.7315013728381898,False
Kalimantan Utara,Jawa Barat,14,0.7216942897162489,dengan_kontrol,574,acak,0.8643045385823341,False
Kalimantan Timur,Papua,1,0.6432541091364209,dengan_kontrol,574,acak,0.7968081634940104,False
Kalimantan Timur,Papua,3,0.7699917475917555,dengan_kontrol,574,acak,0.8932087026673526,False
Kalimantan Timur,Papua,7,0.00020700849265858069,dengan_kontrol,574,acak,0.0024353940312774195,True
Kalimantan Timur,Papua,14,1.4562285112954564e-05,dengan_kontrol,574,acak,0.00030657442343062243,True
Nusa Tenggara Barat,Kepulauan Bangka Belitung,1,0.417391479040801,dengan_kontrol,574,acak,0.6396804276487371,False
Nusa Tenggara Barat,Kepulauan Bangka Belitung,3,0.21615014892234719,dengan_kontrol,574,acak,0.4623532597269458,False
Nusa Tenggara Barat,Kepulauan Bangka Belitung,7,0.05878727386798026,dengan_kontrol,574,acak,0.20710162100023685,False
Nusa Tenggara Barat,Kepulauan Bangka Belitung,14,0.12441034843549315,dengan_kontrol,574,acak,0.3432009612013604,False
Lampung,Papua Barat,1,0.2435788190046964,dengan_kontrol,574,acak,0.5074558729264509,False
Lampung,Papua Barat,3,0.4798572509403902,dengan_kontrol,574,acak,0.695445291217957,False
Lampung,Papua Barat,7,0.7444884897792879,dengan_kontrol,574,acak,0.878452495314794,False
Lampung,Papua Barat,14,0.3391927822344373,dengan_kontrol,574,acak,0.5924764755186677,False
Sulawesi Barat,Riau,1,0.3950959784946516,dengan_kontrol,574,acak,0.6296350254894847,False
Sulawesi Barat,Riau,3,0.13874998946541095,dengan_kontrol,574,acak,0.36513155122476565,False
Sulawesi Barat,Riau,7,0.39888798802799863,dengan_kontrol,574,acak,0.6316728632044855,False
Sulawesi Barat,Riau,14,0.8063101434912137,dengan_kontrol,574,acak,0.9110849078996764,False
Aceh,Riau,1,0.6400767191169571,dengan_kontrol,574,acak,0.7968081634940104,False
Aceh,Riau,3,0.9742268168280888,dengan_kontrol,574,acak,0.9874689901259546,False
Aceh,Riau,7,0.7719629767320833,dengan_kontrol,574,acak,0.8932087026673526,False
Aceh,Riau,14,0.2995235228873201,dengan_kontrol,574,acak,0.5624854889902725,False
Jambi,Jawa Tengah,1,0.16372843673212828,dengan_kontrol,574,acak,0.39315665359774715,False
Jambi,Jawa Tengah,3,0.0003679058360358548,dengan_kontrol,574,acak,0.003872693010903735,True
Jambi,Jawa Tengah,7,0.0024241046916631975,dengan_kontrol,574,acak,0.017956331049357017,True
Jambi,Jawa Tengah,14,0.004104289947910004,dengan_kontrol,574,acak,0.025651812174437523,True
Papua Barat,Aceh,1,0.7788333559446536,dengan_kontrol,574,acak,0.895210753959372,False
Papua Barat,Aceh,3,0.5623067796836188,dengan_kontrol,574,acak,0.7601933020390326,False
Papua Barat,Aceh,7,0.8693691297695715,dengan_kontrol,574,acak,0.9390870931189581,False
Papua Barat,Aceh,14,0.8602830273884282,dengan_kontrol,574,acak,0.9350902471613349,False
Jawa Barat,Papua Barat,1,0.320612010221925,dengan_kontrol,574,acak,0.5722967377303184,False
Jawa Barat,Papua Barat,3,0.4146049258574631,dengan_kontrol,574,acak,0.6396804276487371,False
Jawa Barat,Papua Barat,7,0.009711729979916497,dengan_kontrol,574,acak,0.05111436831534998,False
Jawa Barat,Papua Barat,14,0.004818631337883209,dengan_kontrol,574,acak,0.028344890222842402,True
Kalimantan Barat,Kepulauan Riau,1,0.07528176510403557,dengan_kontrol,574,acak,0.24232232966587006,False
Kalimantan Barat,Kepulauan Riau,3,0.2523202142281196,dengan_kontrol,574,acak,0.512037002738971,False
Kalimantan Barat,Kepulauan Riau,7,0.20883268801869329,dengan_kontrol,574,acak,0.45153013625663413,False
Kalimantan Barat,Kepulauan Riau,14,0.47845407759368497,dengan_kontrol,574,acak,0.695445291217957,False
DKI Jakarta,Sulawesi Tengah,1,0.18307530369455385,dengan_kontrol,574,acak,0.4180087354210041,False
DKI Jakarta,Sulawesi Tengah,3,0.25345831635579064,dengan_kontrol,574,acak,0.512037002738971,False
DKI Jakarta,Sulawesi Tengah,7,0.10232160068106298,dengan_kontrol,574,acak,0.3054376139733223,False
DKI Jakarta,Sulawesi Tengah,14,0.1610680836994852,dengan_kontrol,574,acak,0.39315665359774715,False
Jawa Barat,Kalimantan Selatan,1,0.009498102268194456,dengan_kontrol,574,acak,0.05065654543037043,False
Jawa Barat,Kalimantan Selatan,3,0.003995059930770527,dengan_kontrol,574,acak,0.025651812174437523,True
Jawa Barat,Kalimantan Selatan,7,0.0012254717215943853,dengan_kontrol,574,acak,0.010212264346619877,True
Jawa Barat,Kalimantan Selatan,14,0.00014770547703381862,dengan_kontrol,574,acak,0.0019058771230170146,True
Sumatera Utara,Papua,1,0.10735646619318459,dengan_kontrol,574,acak,0.3131090763981499,False
Sumatera Utara,Papua,3,0.2965488547099898,dengan_kontrol,574,acak,0.559526140962245,False
Sumatera Utara,Papua,7,0.6804900840757409,dengan_kontrol,574,acak,0.8324037725697135,False
Sumatera Utara,Papua,14,0.39120035550861865,dengan_kontrol,574,acak,0.6284343060379416,False
Papua Barat,Nusa Tenggara Timur,1,0.3384256214548579,dengan_kontrol,574,acak,0.5924764755186677,False
Papua Barat,Nusa Tenggara Timur,3,0.20417917465109156,dengan_kontrol,574,acak,0.4462932779258832,False
Papua Barat,Nusa Tenggara Timur,7,0.17403988401735696,dengan_kontrol,574,acak,0.4048104510130156,False
Papua Barat,Nusa Tenggara Timur,14,0.1088456471050116,dengan_kontrol,574,acak,0.3131090763981499,False
Sulawesi Selatan,Aceh,1,0.43230583947448176,dengan_kontrol,574,acak,0.652537116187897,False
Sulawesi Selatan,Aceh,3,0.6632356622261146,dengan_kontrol,574,acak,0.8188094595384131,False
Sulawesi Selatan,Aceh,7,0.6309581487225777,dengan_kontrol,574,acak,0.7886976859032221,False
Sulawesi Selatan,Aceh,14,0.3164804671338729,dengan_kontrol,574,acak,0.5722967377303184,False
Kalimantan Timur,Banten,1,0.3059301457095025,dengan_kontrol,574,acak,0.566537306869449,False
Kalimantan Timur,Banten,3,0.29588379522641534,dengan_kontrol,574,acak,0.559526140962245,False
Kalimantan Timur,Banten,7,0.5601749615215865,dengan_kontrol,574,acak,0.7601933020390326,False
Kalimantan Timur,Banten,14,0.5815520904239069,dengan_kontrol,574,acak,0.7668178022596069,False
Aceh,DKI Jakarta,1,0.7632464953083786,dengan_kontrol,574,acak,0.8900833764529197,False
Aceh,DKI Jakarta,3,0.3479790761175847,dengan_kontrol,574,acak,0.5973889718756819,False
Aceh,DKI Jakarta,7,0.7283399585698032,dengan_kontrol,574,acak,0.8670713792497657,False
Aceh,DKI Jakarta,14,0.4251215063996624,dengan_kontrol,574,acak,0.6490404677857441,False
Sulawesi Barat,Kalimantan Timur,1,0.001153269156419365,dengan_kontrol,574,acak,0.009815056650377576,True
Sulawesi Barat,Kalimantan Timur,3,0.004492048998623331,dengan_kontrol,574,acak,0.027224539385595943,True
Sulawesi Barat,Kalimantan Timur,7,0.18969268355442517,dengan_kontrol,574,acak,0.4192103503965197,False
Sulawesi Barat,Kalimantan Timur,14,0.02273877784502339,dengan_kontrol,574,acak,0.09759179105807647,False
Sulawesi Selatan,Jawa Tengah,1,0.5915061062508897,dengan_kontrol,574,acak,0.7728596674789538,False
Sulawesi Selatan,Jawa Tengah,3,0.00466442841414582,dengan_kontrol,574,acak,0.02784733381579594,True
Sulawesi Selatan,Jawa Tengah,7,0.02293407089864797,dengan_kontrol,574,acak,0.09759179105807647,False
Sulawesi Selatan,Jawa Tengah,14,0.31982254200382426,dengan_kontrol,574,acak,0.5722967377303184,False
Sulawesi Barat,Kalimantan Tengah,1,0.38020551870752395,dengan_kontrol,574,acak,0.6157174392024679,False
Sulawesi Barat,Kalimantan Tengah,3,0.0970011393555055,dengan_kontrol,574,acak,0.29337774404211514,False
Sulawesi Barat,Kalimantan Tengah,7,0.17065373384698396,dengan_kontrol,574,acak,0.40391416295144134,False
Sulawesi Barat,Kalimantan Tengah,14,0.1496670626445186,dengan_kontrol,574,acak,0.3789039560620724,False
DI Yogyakarta,Sulawesi Utara,1,0.6285007614470217,dengan_kontrol,574,acak,0.7886202903170139,False
DI Yogyakarta,Sulawesi Utara,3,0.023332934720881562,dengan_kontrol,574,acak,0.09824393566686974,False
DI Yogyakarta,Sulawesi Utara,7,0.12008526820450721,dengan_kontrol,574,acak,0.3359028481244957,False
DI Yogyakarta,Sulawesi Utara,14,0.5698233973224305,dengan_kontrol,574,acak,0.762305548257432,False
Papua,Kalimantan Utara,1,0.18899117177218513,dengan_kontrol,574,acak,0.4192103503965197,False
Papua,Kalimantan Utara,3,0.43193890004640934,dengan_kontrol,574,acak,0.652537116187897,False
Papua,Kalimantan Utara,7,0.8151956458297872,dengan_kontrol,574,acak,0.911387750792356,False
Papua,Kalimantan Utara,14,0.6060732645456556,dengan_kontrol,574,acak,0.7781449748608389,False
Sulawesi Tenggara,Kalimantan Tengah,1,0.399533085976837,dengan_kontrol,574,acak,0.6316728632044855,False
Sulawesi Tenggara,Kalimantan Tengah,3,0.8797104753280968,dengan_kontrol,574,acak,0.9393039984765162,False
Sulawesi Tenggara,Kalimantan Tengah,7,0.06319777096671873,dengan_kontrol,574,acak,0.21606075544177347,False
Sulawesi Tenggara,Kalimantan Tengah,14,0.4138740081029601,dengan_kontrol,574,acak,0.6396804276487371,False
Sumatera Selatan,Jambi,1,0.4607369787451585,dengan_kontrol,574,acak,0.6813325379373051,False
Sumatera Selatan,Jambi,3,0.5663440100190793,dengan_kontrol,574,acak,0.7601933020390326,False
Sumatera Selatan,Jambi,7,0.7016883566622132,dengan_kontrol,574,acak,0.8454076586291726,False
Sumatera Selatan,Jambi,14,0.8140738950805596,dengan_kontrol,574,acak,0.911387750792356,False
Nusa Tenggara Timur,Sulawesi Tengah,1,0.2591978155711739,dengan_kontrol,574,acak,0.5121928452021111,False
Nusa Tenggara Timur,Sulawesi Tengah,3,0.5602130276627362,dengan_kontrol,574,acak,0.7601933020390326,False
Nusa Tenggara Timur,Sulawesi Tengah,7,0.7411104811392065,dengan_kontrol,574,acak,0.878452495314794,False
Nusa Tenggara Timur,Sulawesi Tengah,14,0.9510445299867551,dengan_kontrol,574,acak,0.9787340968275849,False
Bali,Gorontalo,1,0.01654007767609464,dengan_kontrol,574,acak,0.07579533811776785,False
Bali,Gorontalo,3,0.07395813328345795,dengan_kontrol,574,acak,0.24051425458035106,False
Bali,Gorontalo,7,0.020624803360089126,dengan_kontrol,574,acak,0.09080775261143706,False
Bali,Gorontalo,14,0.1039873017322014,dengan_kontrol,574,acak,0.3081105236509671,False
Maluku Utara,Sulawesi Utara,1,0.5406554480616872,dengan_kontrol,574,acak,0.7483120388397054,False
Maluku Utara,Sulawesi Utara,3,0.8713609747633853,dengan_kontrol,574,acak,0.9390870931189581,False
Maluku Utara,Sulawesi Utara,7,0.3094948431672909,dengan_kontrol,574,acak,0.5672480195928196,False
Maluku Utara,Sulawesi Utara,14,0.013678767550065644,dengan_kontrol,574,acak,0.06592177132561756,False
Kalimantan Barat,Sulawesi Tengah,1,0.48837128028667876,dengan_kontrol,574,acak,0.7026924896211205,False
Kalimantan Barat,Sulawesi Tengah,3,0.6910699351963348,dengan_kontrol,574,acak,0.8370322029007646,False
Kalimantan Barat,Sulawesi Tengah,7,0.012725841312612876,dengan_kontrol,574,acak,0.06207727469567257,False
Kalimantan Barat,Sulawesi Tengah,14,0.04115810120506245,dengan_kontrol,574,acak,0.15983728623325222,False
Aceh,Sulawesi Selatan,1,0.30254241343540345,dengan_kontrol,574,acak,0.5654998381970158,False
Aceh,Sulawesi Selatan,3,0.6773559148842578,dengan_kontrol,574,acak,0.8311115520052244,False
Aceh,Sulawesi Selatan,7,0.870439768578015,dengan_kontrol,574,acak,0.9390870931189581,False
Aceh,Sulawesi Selatan,14,0.35106596161997017,dengan_kontrol,574,acak,0.5998287414048604,False
Kalimantan Tengah,Banten,1,0.8025667470159883,dengan_kontrol,574,acak,0.9108066265924593,False
Kalimantan Tengah,Banten,3,0.9274609526468593,dengan_kontrol,574,acak,0.9661051590071452,False
Kalimantan Tengah,Banten,7,0.1368844434774266,dengan_kontrol,574,acak,0.36260779729119624,False
Kalimantan Tengah,Banten,14,0.31198641077605077,dengan_kontrol,574,acak,0.5672480195928196,False
Gorontalo,Jawa Barat,1,0.5942443998803515,dengan_kontrol,574,acak,0.7728596674789538,False
Gorontalo,Jawa Barat,3,0.827084383844063,dengan_kontrol,574,acak,0.911387750792356,False
Gorontalo,Jawa Barat,7,0.47510357066714115,dengan_kontrol,574,acak,0.6935818549885272,False
Gorontalo,Jawa Barat,14,0.13041721098174403,dengan_kontrol,574,acak,0.3524789485993082,False
Sumatera Utara,Papua Barat,1,0.7559910574573488,dengan_kontrol,574,acak,0.8867930292754825,False
Sumatera Utara,Papua Barat,3,0.3582487778305714,dengan_kontrol,574,acak,0.6020987862698679,False
Sumatera Utara,Papua Barat,7,0.0665771628145002,dengan_kontrol,574,acak,0.22008979442809984,False
Sumatera Utara,Papua Barat,14,0.010617164994243826,dengan_kontrol,574,acak,0.05308582497121913,False
Kalimantan Utara,Sumatera Selatan,1,0.3219169149733041,dengan_kontrol,574,acak,0.5722967377303184,False
Kalimantan Utara,Sumatera Selatan,3,0.04849619296840517,dengan_kontrol,574,acak,0.18300450176756666,False
Kalimantan Utara,Sumatera Selatan,7,6.504100498324646e-05,dengan_kontrol,574,acak,0.0010006308458960992,True
Kalimantan Utara,Sumatera Selatan,14,0.005613111851366309,dengan_kontrol,574,acak,0.032539778848500345,True
Sumatera Selatan,Papua Barat,1,0.7534969816097903,dengan_kontrol,574,acak,0.8864670371879886,False
Sumatera Selatan,Papua Barat,3,0.16252987411989037,dengan_kontrol,574,acak,0.39315665359774715,False
Sumatera Selatan,Papua Barat,7,0.02278958383144644,dengan_kontrol,574,acak,0.09759179105807647,False
Sumatera Selatan,Papua Barat,14,0.17178656402124953,dengan_kontrol,574,acak,0.4042036800499989,False
Kalimantan Selatan,Bali,1,0.11037094943034784,dengan_kontrol,574,acak,0.3131090763981499,False
Kalimantan Selatan,Bali,3,0.34665265263159584,dengan_kontrol,574,acak,0.5973889718756819,False
Kalimantan Selatan,Bali,7,0.7597450760877673,dengan_kontrol,574,acak,0.8885907322663945,False
Kalimantan Selatan,Bali,14,0.7078390632710205,dengan_kontrol,574,acak,0.8502571330582829,False
Banten,Kepulauan Riau,1,0.26122321408110766,dengan_kontrol,574,acak,0.5121928452021111,False
Banten,Kepulauan Riau,3,0.6677712421012681,dengan_kontrol,574,acak,0.8218722979707915,False
Banten,Kepulauan Riau,7,0.0602364878863659,dengan_kontrol,574,acak,0.20951821873518575,False
Banten,Kepulauan Riau,14,0.24350555217883144,dengan_kontrol,574,acak,0.5074558729264509,False
Sulawesi Tengah,Papua,1,0.35757633526074095,dengan_kontrol,574,acak,0.6020987862698679,False
Sulawesi Tengah,Papua,3,0.010558609382934887,dengan_kontrol,574,acak,0.05308582497121913,False
Sulawesi Tengah,Papua,7,0.004297107438548584,dengan_kontrol,574,acak,0.0264437380833759,True
Sulawesi Tengah,Papua,14,0.006509169472269718,dengan_kontrol,574,acak,0.03668300036728263,True
Sumatera Selatan,Sumatera Utara,1,0.07621089888104388,dengan_kontrol,574,acak,0.24232232966587006,False
Sumatera Selatan,Sumatera Utara,3,0.5023372008972972,dengan_kontrol,574,acak,0.7100172450845189,False
Sumatera Selatan,Sumatera Utara,7,0.2136494293073685,dengan_kontrol,574,acak,0.45946113829541607,False
Sumatera Selatan,Sumatera Utara,14,0.5737943771815166,dengan_kontrol,574,acak,0.7650591695753555,False
Aceh,Maluku,1,0.9813162369286673,dengan_kontrol,574,acak,0.991228522150169,False
Aceh,Maluku,3,0.9414756352682225,dengan_kontrol,574,acak,0.9781565041747766,False
Aceh,Maluku,7,0.5846985742229502,dengan_kontrol,574,acak,0.7668178022596069,False
Aceh,Maluku,14,0.13471201812770936,dengan_kontrol,574,acak,0.3592320483405583,False
Bali,Sulawesi Barat,1,0.37845348610745355,dengan_kontrol,574,acak,0.6153715221259407,False
Bali,Sulawesi Barat,3,0.9071280967313413,dengan_kontrol,574,acak,0.9523654558859226,False
Bali,Sulawesi Barat,7,0.007185684897843891,dengan_kontrol,574,acak,0.03937361587859666,True
Bali,Sulawesi Barat,14,0.06652991628026458,dengan_kontrol,574,acak,0.22008979442809984,False
Sumatera Selatan,Gorontalo,1,0.3050599670313616,dengan_kontrol,574,acak,0.566537306869449,False
Sumatera Selatan,Gorontalo,3,0.16190555595965314,dengan_kontrol,574,acak,0.39315665359774715,False
Sumatera Selatan,Gorontalo,7,0.0007348188866282806,dengan_kontrol,574,acak,0.006531723436695828,True
Sumatera Selatan,Gorontalo,14,0.0030852471772218853,dengan_kontrol,574,acak,0.021166111608105286,True
Sumatera Selatan,DI Yogyakarta,1,3.3557003271904e-05,dengan_kontrol,574,acak,0.0005836000569026782,True
Sumatera Selatan,DI Yogyakarta,3,0.0005811899081375767,dengan_kontrol,574,acak,0.005535141982262635,True
Sumatera Selatan,DI Yogyakarta,7,0.00018831808448648975,dengan_kontrol,574,acak,0.0022826434483210877,True
Sumatera Selatan,DI Yogyakarta,14,6.913045856162462e-05,dengan_kontrol,574,acak,0.0010241549416536982,True
Papua Barat,DKI Jakarta,1,0.8938034060838446,dengan_kontrol,574,acak,0.9434081879883714,False
Papua Barat,DKI Jakarta,3,0.6916668044993746,dengan_kontrol,574,acak,0.8370322029007646,False
Papua Barat,DKI Jakarta,7,0.4143928256882343,dengan_kontrol,574,acak,0.6396804276487371,False
Papua Barat,DKI Jakarta,14,0.9064124085982318,dengan_kontrol,574,acak,0.9523654558859226,False
Gorontalo,Nusa Tenggara Timur,1,0.8256573221065657,dengan_kontrol,574,acak,0.911387750792356,False
Gorontalo,Nusa Tenggara Timur,3,0.9751256277493802,dengan_kontrol,574,acak,0.9874689901259546,False
Gorontalo,Nusa Tenggara Timur,7,0.49745732628517003,dengan_kontrol,574,acak,0.7056132287732909,False
Gorontalo,Nusa Tenggara Timur,14,0.40749201393927004,dengan_kontrol,574,acak,0.6367062717801094,False
Kalimantan Barat,Kepulauan Bangka Belitung,1,0.052959489898645636,dengan_kontrol,574,acak,0.19434675192163534,False
Kalimantan Barat,Kepulauan Bangka Belitung,3,0.06578686600020779,dengan_kontrol,574,acak,0.22008979442809984,False
Kalimantan Barat,Kepulauan Bangka Belitung,7,0.0020123130338804674,dengan_kontrol,574,acak,0.015631816146496922,True
Kalimantan Barat,Kepulauan Bangka Belitung,14,0.0405674824080905,dengan_kontrol,574,acak,0.15908816630623726,False
Sumatera Utara,Jawa Tengah,1,0.5405718341496728,dengan_kontrol,574,acak,0.7483120388397054,False
Sumatera Utara,Jawa Tengah,3,0.06594072299231407,dengan_kontrol,574,acak,0.22008979442809984,False
Sumatera Utara,Jawa Tengah,7,0.14955044520496363,dengan_kontrol,574,acak,0.3789039560620724,False
Sumatera Utara,Jawa Tengah,14,0.08780580432222287,dengan_kontrol,574,acak,0.2701717056068396,False
